,lsat,gender,race1,z,id,quality,quality_norm
531,47.0,female,white,female,227,0.972972972972973,0.9722222222222223
532,47.0,female,white,female,13098,0.972972972972973,0.9722222222222223
533,47.0,female,white,female,9327,0.972972972972973,0.9722222222222223
534,47.0,female,white,female,9302,0.972972972972973,0.9722222222222223
535,47.0,female,white,female,10306,0.972972972972973,0.9722222222222223
536,47.0,female,white,female,12806,0.972972972972973,0.9722222222222223
537,47.0,female,white,female,18887,0.972972972972973,0.9722222222222223
538,47.0,female,white,female,1930,0.972972972972973,0.9722222222222223
539,47.0,female,white,female,13395,0.972972972972973,0.9722222222222223
540,47.0,female,white,female,3960,0.972972972972973,0.9722222222222223
541,47.0,female,white,female,1970,0.972972972972973,0.9722222222222223
542,47.0,female,white,female,388,0.972972972972973,0.9722222222222223
543,47.0,female,white,female,13999,0.972972972972973,0.9722222222222223
544,47.0,female,white,female,3470,0.972972972972973,0.9722222222222223
545,47.0,female,white,female,14705,0.972972972972973,0.9722222222222223
546,47.0,female,white,female,17059,0.972972972972973,0.9722222222222223
547,47.0,female,white,female,10630,0.972972972972973,0.9722222222222223
548,47.0,female,white,female,7183,0.972972972972973,0.9722222222222223
549,47.0,female,white,female,7198,0.972972972972973,0.9722222222222223
550,47.0,female,white,female,13617,0.972972972972973,0.9722222222222223
551,47.0,female,white,female,802,0.972972972972973,0.9722222222222223
552,47.0,female,white,female,8818,0.972972972972973,0.9722222222222223
553,47.0,female,white,female,9782,0.972972972972973,0.9722222222222223
554,47.0,female,white,female,14941,0.972972972972973,0.9722222222222223
555,47.0,female,white,female,15050,0.972972972972973,0.9722222222222223
556,47.0,female,white,female,17947,0.972972972972973,0.9722222222222223
557,47.0,female,white,female,5658,0.972972972972973,0.9722222222222223
558,47.0,female,white,female,3768,0.972972972972973,0.9722222222222223
559,47.0,female,white,female,14074,0.972972972972973,0.9722222222222223
560,47.0,female,white,female,11883,0.972972972972973,0.9722222222222223
561,47.0,female,white,female,14113,0.972972972972973,0.9722222222222223
562,47.0,female,white,female,877,0.972972972972973,0.9722222222222223
563,47.0,female,white,female,880,0.972972972972973,0.9722222222222223
564,47.0,female,asian,female,14057,0.972972972972973,0.9722222222222223
565,47.0,female,white,female,13494,0.972972972972973,0.9722222222222223
566,47.0,female,white,female,14786,0.972972972972973,0.9722222222222223
567,47.0,female,white,female,13584,0.972972972972973,0.9722222222222223
568,47.0,female,white,female,4436,0.972972972972973,0.9722222222222223
569,47.0,female,white,female,10020,0.972972972972973,0.9722222222222223
570,47.0,female,white,female,20878,0.972972972972973,0.9722222222222223
571,47.0,female,white,female,18088,0.972972972972973,0.9722222222222223
572,47.0,female,white,female,12296,0.972972972972973,0.9722222222222223
573,47.0,female,white,female,14484,0.972972972972973,0.9722222222222223
574,47.0,female,asian,female,20551,0.972972972972973,0.9722222222222223
575,47.0,female,white,female,20554,0.972972972972973,0.9722222222222223
576,47.0,female,white,female,20465,0.972972972972973,0.9722222222222223
577,47.0,female,white,female,14518,0.972972972972973,0.9722222222222223
578,47.0,female,white,female,5802,0.972972972972973,0.9722222222222223
579,47.0,female,white,female,8039,0.972972972972973,0.9722222222222223
580,47.0,female,white,female,13245,0.972972972972973,0.9722222222222223
581,47.0,female,white,female,4604,0.972972972972973,0.9722222222222223
582,47.0,female,white,female,7994,0.972972972972973,0.9722222222222223
583,47.0,female,white,female,3126,0.972972972972973,0.9722222222222223
584,47.0,female,white,female,21337,0.972972972972973,0.9722222222222223
585,47.0,female,white,female,20527,0.972972972972973,0.9722222222222223
586,47.0,female,white,female,13461,0.972972972972973,0.9722222222222223
587,47.0,female,white,female,14678,0.972972972972973,0.9722222222222223
588,47.0,female,white,female,6035,0.972972972972973,0.9722222222222223
589,47.0,female,white,female,20667,0.972972972972973,0.9722222222222223
590,47.0,female,white,female,2179,0.972972972972973,0.9722222222222223
591,47.0,female,white,female,13485,0.972972972972973,0.9722222222222223
592,47.0,female,white,female,507,0.972972972972973,0.9722222222222223
593,47.0,female,asian,female,9756,0.972972972972973,0.9722222222222223
594,47.0,female,white,female,17235,0.972972972972973,0.9722222222222223
595,47.0,female,white,female,13743,0.972972972972973,0.9722222222222223
596,47.0,female,white,female,19630,0.972972972972973,0.9722222222222223
597,47.0,female,white,female,7126,0.972972972972973,0.9722222222222223
598,47.0,female,white,female,3971,0.972972972972973,0.9722222222222223
599,47.0,female,white,female,10140,0.972972972972973,0.9722222222222223
600,47.0,female,white,female,13077,0.972972972972973,0.9722222222222223
601,47.0,female,white,female,16628,0.972972972972973,0.9722222222222223
602,47.0,female,white,female,5340,0.972972972972973,0.9722222222222223
603,47.0,female,other,female,5377,0.972972972972973,0.9722222222222223
604,47.0,female,white,female,3080,0.972972972972973,0.9722222222222223
605,47.0,female,white,female,13211,0.972972972972973,0.9722222222222223
606,47.0,female,white,female,9849,0.972972972972973,0.9722222222222223
607,47.0,female,white,female,13863,0.972972972972973,0.9722222222222223
608,47.0,female,white,female,9021,0.972972972972973,0.9722222222222223
609,47.0,female,white,female,1927,0.972972972972973,0.9722222222222223
610,47.0,female,hisp,female,4881,0.972972972972973,0.9722222222222223
611,47.0,female,white,female,14416,0.972972972972973,0.9722222222222223
612,47.0,female,asian,female,9697,0.972972972972973,0.9722222222222223
613,47.0,female,asian,female,5099,0.972972972972973,0.9722222222222223
614,47.0,female,white,female,13472,0.972972972972973,0.9722222222222223
615,47.0,female,white,female,12875,0.972972972972973,0.9722222222222223
616,47.0,female,white,female,8832,0.972972972972973,0.9722222222222223
617,47.0,female,hisp,female,21461,0.972972972972973,0.9722222222222223
618,47.0,female,white,female,13883,0.972972972972973,0.9722222222222223
619,47.0,female,white,female,21475,0.972972972972973,0.9722222222222223
620,47.0,female,white,female,6723,0.972972972972973,0.9722222222222223
621,47.0,female,white,female,3104,0.972972972972973,0.9722222222222223
622,47.0,female,white,female,15128,0.972972972972973,0.9722222222222223
623,47.0,female,white,female,13134,0.972972972972973,0.9722222222222223
624,47.0,female,white,female,19110,0.972972972972973,0.9722222222222223
625,47.0,female,white,female,4778,0.972972972972973,0.9722222222222223
626,47.0,female,white,female,13876,0.972972972972973,0.9722222222222223
627,47.0,female,white,female,1207,0.972972972972973,0.9722222222222223
628,47.0,female,other,female,9506,0.972972972972973,0.9722222222222223
629,47.0,female,white,female,1618,0.972972972972973,0.9722222222222223
630,47.0,female,white,female,7781,0.972972972972973,0.9722222222222223
631,47.0,female,white,female,7637,0.972972972972973,0.9722222222222223
632,47.0,female,asian,female,13091,0.972972972972973,0.9722222222222223
633,47.0,female,white,female,5597,0.972972972972973,0.9722222222222223
634,47.0,female,white,female,14932,0.972972972972973,0.9722222222222223
635,47.0,female,white,female,14962,0.972972972972973,0.9722222222222223
636,47.0,female,white,female,11565,0.972972972972973,0.9722222222222223
637,46.0,male,white,male,3749,0.9459459459459459,0.9459459459459459
638,46.0,male,white,male,14086,0.9459459459459459,0.9459459459459459
639,46.0,male,white,male,241,0.9459459459459459,0.9459459459459459
640,46.0,male,white,male,17390,0.9459459459459459,0.9459459459459459
641,46.0,male,white,male,6830,0.9459459459459459,0.9459459459459459
642,46.0,male,white,male,14112,0.9459459459459459,0.9459459459459459
643,46.0,male,white,male,7956,0.9459459459459459,0.9459459459459459
644,46.0,male,white,male,3664,0.9459459459459459,0.9459459459459459
645,46.0,male,white,male,7977,0.9459459459459459,0.9459459459459459
646,46.0,male,white,male,1253,0.9459459459459459,0.9459459459459459
647,46.0,male,white,male,10082,0.9459459459459459,0.9459459459459459
648,46.0,male,white,male,16427,0.9459459459459459,0.9459459459459459
649,46.0,male,white,male,16505,0.9459459459459459,0.9459459459459459
650,46.0,male,white,male,11233,0.9459459459459459,0.9459459459459459
651,46.0,male,white,male,14574,0.9459459459459459,0.9459459459459459
652,46.0,male,white,male,21103,0.9459459459459459,0.9459459459459459
653,46.0,male,white,male,20437,0.9459459459459459,0.9459459459459459
654,46.0,male,white,male,6136,0.9459459459459459,0.9459459459459459
655,46.0,male,white,male,8989,0.9459459459459459,0.9459459459459459
656,46.0,male,white,male,1807,0.9459459459459459,0.9459459459459459
657,46.0,male,white,male,21110,0.9459459459459459,0.9459459459459459
658,46.0,male,white,male,14685,0.9459459459459459,0.9459459459459459
659,46.0,male,black,male,5527,0.9459459459459459,0.9459459459459459
660,46.0,male,white,male,18007,0.9459459459459459,0.9459459459459459
661,46.0,male,white,male,1280,0.9459459459459459,0.9459459459459459
662,46.0,male,white,male,21926,0.9459459459459459,0.9459459459459459
663,46.0,male,white,male,2696,0.9459459459459459,0.9459459459459459
664,46.0,male,other,male,19177,0.9459459459459459,0.9459459459459459
665,46.0,male,white,male,8020,0.9459459459459459,0.9459459459459459
666,46.0,male,white,male,14645,0.9459459459459459,0.9459459459459459
667,46.0,male,white,male,11954,0.9459459459459459,0.9459459459459459
668,46.0,male,white,male,13687,0.9459459459459459,0.9459459459459459
669,46.0,male,white,male,238,0.9459459459459459,0.9459459459459459
670,46.0,male,white,male,6859,0.9459459459459459,0.9459459459459459
671,46.0,male,white,male,17399,0.9459459459459459,0.9459459459459459
672,46.0,male,white,male,19182,0.9459459459459459,0.9459459459459459
673,46.0,male,asian,male,15084,0.9459459459459459,0.9459459459459459
674,46.0,male,white,male,2334,0.9459459459459459,0.9459459459459459
675,46.0,male,white,male,12900,0.9459459459459459,0.9459459459459459
676,46.0,male,white,male,20817,0.9459459459459459,0.9459459459459459
677,46.0,male,white,male,14969,0.9459459459459459,0.9459459459459459
678,46.0,male,white,male,9837,0.9459459459459459,0.9459459459459459
679,46.0,male,white,male,9872,0.9459459459459459,0.9459459459459459
680,46.0,male,white,male,7504,0.9459459459459459,0.9459459459459459
681,46.0,male,white,male,11123,0.9459459459459459,0.9459459459459459
682,46.0,male,white,male,20777,0.9459459459459459,0.9459459459459459
683,46.0,male,white,male,7689,0.9459459459459459,0.9459459459459459
684,46.0,male,white,male,3916,0.9459459459459459,0.9459459459459459
685,46.0,male,white,male,7708,0.9459459459459459,0.9459459459459459
686,46.0,male,white,male,946,0.9459459459459459,0.9459459459459459
687,46.0,male,white,male,11750,0.9459459459459459,0.9459459459459459
688,46.0,male,white,male,13795,0.9459459459459459,0.9459459459459459
689,46.0,male,white,male,4119,0.9459459459459459,0.9459459459459459
690,46.0,male,white,male,1074,0.9459459459459459,0.9459459459459459
691,46.0,male,white,male,21167,0.9459459459459459,0.9459459459459459
692,46.0,male,white,male,14428,0.9459459459459459,0.9459459459459459
693,46.0,male,white,male,19297,0.9459459459459459,0.9459459459459459
694,46.0,male,white,male,662,0.9459459459459459,0.9459459459459459
695,46.0,male,white,male,13478,0.9459459459459459,0.9459459459459459
696,46.0,male,white,male,13482,0.9459459459459459,0.9459459459459459
697,46.0,male,white,male,2016,0.9459459459459459,0.9459459459459459
698,46.0,male,white,male,18390,0.9459459459459459,0.9459459459459459
699,46.0,male,white,male,13932,0.9459459459459459,0.9459459459459459
700,46.0,male,white,male,5755,0.9459459459459459,0.9459459459459459
701,46.0,male,white,male,379,0.9459459459459459,0.9459459459459459
702,46.0,male,white,male,7285,0.9459459459459459,0.9459459459459459
703,46.0,male,white,male,11695,0.9459459459459459,0.9459459459459459
704,46.0,male,white,male,7588,0.9459459459459459,0.9459459459459459
705,46.0,male,white,male,14958,0.9459459459459459,0.9459459459459459
706,46.0,male,white,male,1123,0.9459459459459459,0.9459459459459459
707,46.0,male,hisp,male,7605,0.9459459459459459,0.9459459459459459
708,46.0,male,white,male,13221,0.9459459459459459,0.9459459459459459
709,46.0,male,white,male,13354,0.9459459459459459,0.9459459459459459
710,46.0,male,white,male,9062,0.9459459459459459,0.9459459459459459
711,46.0,male,white,male,2302,0.9459459459459459,0.9459459459459459
712,46.0,male,white,male,10028,0.9459459459459459,0.9459459459459459
713,46.0,male,white,male,20738,0.9459459459459459,0.9459459459459459
714,46.0,male,white,male,2590,0.9459459459459459,0.9459459459459459
715,46.0,male,white,male,2598,0.9459459459459459,0.9459459459459459
716,46.0,male,white,male,9660,0.9459459459459459,0.9459459459459459
717,46.0,male,white,male,18708,0.9459459459459459,0.9459459459459459
718,46.0,male,white,male,1232,0.9459459459459459,0.9459459459459459
719,46.0,male,white,male,1243,0.9459459459459459,0.9459459459459459
720,46.0,male,white,male,6935,0.9459459459459459,0.9459459459459459
721,46.0,male,white,male,13707,0.9459459459459459,0.9459459459459459
722,46.0,male,white,male,11828,0.9459459459459459,0.9459459459459459
723,46.0,male,white,male,11838,0.9459459459459459,0.9459459459459459
724,46.0,male,white,male,19887,0.9459459459459459,0.9459459459459459
725,46.0,male,asian,male,21352,0.9459459459459459,0.9459459459459459
726,46.0,male,white,male,7838,0.9459459459459459,0.9459459459459459
727,46.0,male,white,male,11402,0.9459459459459459,0.9459459459459459
728,46.0,male,white,male,7729,0.9459459459459459,0.9459459459459459
729,46.0,male,white,male,14608,0.9459459459459459,0.9459459459459459
730,46.0,male,white,male,21073,0.9459459459459459,0.9459459459459459
731,46.0,male,white,male,15467,0.9459459459459459,0.9459459459459459
732,46.0,male,white,male,173,0.9459459459459459,0.9459459459459459
733,46.0,male,white,male,5472,0.9459459459459459,0.9459459459459459
734,46.0,male,white,male,2983,0.9459459459459459,0.9459459459459459
735,46.0,male,white,male,18130,0.9459459459459459,0.9459459459459459
736,46.0,male,white,male,9183,0.9459459459459459,0.9459459459459459
737,46.0,male,white,male,5858,0.9459459459459459,0.9459459459459459
738,46.0,male,asian,male,13271,0.9459459459459459,0.9459459459459459
739,46.0,male,white,male,18294,0.9459459459459459,0.9459459459459459
740,46.0,male,white,male,19050,0.9459459459459459,0.9459459459459459
741,46.0,male,white,male,14580,0.9459459459459459,0.9459459459459459
742,46.0,male,white,male,6012,0.9459459459459459,0.9459459459459459
743,46.0,male,white,male,18166,0.9459459459459459,0.9459459459459459
744,46.0,male,white,male,1992,0.9459459459459459,0.9459459459459459
745,46.0,male,white,male,20970,0.9459459459459459,0.9459459459459459
746,46.0,male,white,male,5795,0.9459459459459459,0.9459459459459459
747,46.0,male,white,male,12622,0.9459459459459459,0.9459459459459459
748,46.0,male,white,male,13210,0.9459459459459459,0.9459459459459459
749,46.0,male,white,male,14691,0.9459459459459459,0.9459459459459459
750,46.0,male,white,male,2877,0.9459459459459459,0.9459459459459459
751,46.0,male,white,male,9268,0.9459459459459459,0.9459459459459459
752,46.0,male,white,male,15266,0.9459459459459459,0.9459459459459459
753,46.0,male,white,male,10349,0.9459459459459459,0.9459459459459459
754,46.0,male,white,male,13624,0.9459459459459459,0.9459459459459459
755,46.0,male,white,male,14473,0.9459459459459459,0.9459459459459459
756,46.0,male,white,male,1689,0.9459459459459459,0.9459459459459459
757,46.0,male,white,male,21172,0.9459459459459459,0.9459459459459459
758,46.0,male,white,male,6426,0.9459459459459459,0.9459459459459459
759,46.0,male,white,male,12220,0.9459459459459459,0.9459459459459459
760,46.0,male,white,male,17714,0.9459459459459459,0.9459459459459459
761,46.0,male,white,male,3257,0.9459459459459459,0.9459459459459459
762,46.0,male,white,male,8751,0.9459459459459459,0.9459459459459459
763,46.0,male,asian,male,8765,0.9459459459459459,0.9459459459459459
764,46.0,male,white,male,10789,0.9459459459459459,0.9459459459459459
765,46.0,male,white,male,599,0.9459459459459459,0.9459459459459459
766,46.0,male,asian,male,6316,0.9459459459459459,0.9459459459459459
767,46.0,male,white,male,14539,0.9459459459459459,0.9459459459459459
768,46.0,male,white,male,4495,0.9459459459459459,0.9459459459459459
769,46.0,male,white,male,17638,0.9459459459459459,0.9459459459459459
770,46.0,male,white,male,19327,0.9459459459459459,0.9459459459459459
771,46.0,male,white,male,12115,0.9459459459459459,0.9459459459459459
772,46.0,male,white,male,13511,0.9459459459459459,0.9459459459459459
773,46.0,male,white,male,21197,0.9459459459459459,0.9459459459459459
774,46.0,male,white,male,343,0.9459459459459459,0.9459459459459459
775,46.0,male,asian,male,10860,0.9459459459459459,0.9459459459459459
776,46.0,male,asian,male,14384,0.9459459459459459,0.9459459459459459
777,46.0,male,white,male,8769,0.9459459459459459,0.9459459459459459
778,46.0,male,white,male,10320,0.9459459459459459,0.9459459459459459
779,46.0,male,white,male,2070,0.9459459459459459,0.9459459459459459
780,46.0,male,white,male,5732,0.9459459459459459,0.9459459459459459
781,46.0,male,white,male,5695,0.9459459459459459,0.9459459459459459
782,46.0,male,white,male,357,0.9459459459459459,0.9459459459459459
783,46.0,male,white,male,332,0.9459459459459459,0.9459459459459459
784,46.0,male,white,male,21196,0.9459459459459459,0.9459459459459459
785,46.0,male,white,male,7125,0.9459459459459459,0.9459459459459459
786,46.0,male,white,male,2274,0.9459459459459459,0.9459459459459459
787,46.0,male,white,male,5381,0.9459459459459459,0.9459459459459459
788,46.0,male,white,male,5376,0.9459459459459459,0.9459459459459459
789,46.0,male,white,male,5383,0.9459459459459459,0.9459459459459459
790,46.0,male,white,male,3974,0.9459459459459459,0.9459459459459459
791,46.0,male,white,male,3855,0.9459459459459459,0.9459459459459459
792,46.0,male,white,male,1613,0.9459459459459459,0.9459459459459459
793,46.0,male,white,male,19532,0.9459459459459459,0.9459459459459459
794,46.0,male,white,male,20343,0.9459459459459459,0.9459459459459459
795,46.0,male,white,male,5420,0.9459459459459459,0.9459459459459459
796,46.0,male,white,male,13036,0.9459459459459459,0.9459459459459459
797,46.0,male,white,male,5444,0.9459459459459459,0.9459459459459459
798,46.0,male,white,male,4085,0.9459459459459459,0.9459459459459459
799,46.0,male,white,male,21520,0.9459459459459459,0.9459459459459459
800,46.0,male,white,male,1029,0.9459459459459459,0.9459459459459459
801,46.0,male,other,male,4056,0.9459459459459459,0.9459459459459459
802,46.0,male,white,male,13890,0.9459459459459459,0.9459459459459459
803,46.0,male,white,male,7417,0.9459459459459459,0.9459459459459459
804,46.0,male,white,male,5413,0.9459459459459459,0.9459459459459459
805,46.0,male,white,male,9879,0.9459459459459459,0.9459459459459459
806,46.0,male,white,male,9096,0.9459459459459459,0.9459459459459459
807,46.0,male,white,male,9084,0.9459459459459459,0.9459459459459459
808,46.0,male,white,male,10508,0.9459459459459459,0.9459459459459459
809,46.0,male,white,male,10485,0.9459459459459459,0.9459459459459459
810,46.0,male,white,male,9151,0.9459459459459459,0.9459459459459459
811,46.0,male,white,male,476,0.9459459459459459,0.9459459459459459
812,46.0,male,white,male,18210,0.9459459459459459,0.9459459459459459
813,46.0,male,white,male,60,0.9459459459459459,0.9459459459459459
814,46.0,male,white,male,17163,0.9459459459459459,0.9459459459459459
815,46.0,male,white,male,12984,0.9459459459459459,0.9459459459459459
816,46.0,male,white,male,103,0.9459459459459459,0.9459459459459459
817,46.0,male,white,male,12968,0.9459459459459459,0.9459459459459459
818,46.0,male,white,male,12971,0.9459459459459459,0.9459459459459459
819,46.0,male,white,male,16965,0.9459459459459459,0.9459459459459459
820,46.0,male,white,male,1194,0.9459459459459459,0.9459459459459459
821,46.0,male,white,male,16606,0.9459459459459459,0.9459459459459459
822,46.0,male,asian,male,1208,0.9459459459459459,0.9459459459459459
823,46.0,male,white,male,13764,0.9459459459459459,0.9459459459459459
824,46.0,male,white,male,12989,0.9459459459459459,0.9459459459459459
825,46.0,male,white,male,14254,0.9459459459459459,0.9459459459459459
826,46.0,male,white,male,1466,0.9459459459459459,0.9459459459459459
827,46.0,male,white,male,21261,0.9459459459459459,0.9459459459459459
828,46.0,male,white,male,1483,0.9459459459459459,0.9459459459459459
829,46.0,male,white,male,1784,0.9459459459459459,0.9459459459459459
830,46.0,male,white,male,577,0.9459459459459459,0.9459459459459459
831,46.0,male,white,male,13410,0.9459459459459459,0.9459459459459459
832,46.0,male,white,male,559,0.9459459459459459,0.9459459459459459
833,46.0,male,asian,male,3120,0.9459459459459459,0.9459459459459459
834,46.0,male,white,male,13423,0.9459459459459459,0.9459459459459459
835,46.0,male,white,male,5809,0.9459459459459459,0.9459459459459459
836,46.0,male,white,male,22077,0.9459459459459459,0.9459459459459459
837,46.0,male,white,male,19067,0.9459459459459459,0.9459459459459459
838,46.0,male,white,male,9246,0.9459459459459459,0.9459459459459459
839,46.0,male,white,male,1971,0.9459459459459459,0.9459459459459459
840,46.0,male,white,male,3443,0.9459459459459459,0.9459459459459459
841,46.0,male,white,male,8343,0.9459459459459459,0.9459459459459459
842,46.0,male,white,male,4448,0.9459459459459459,0.9459459459459459
843,46.0,male,white,male,762,0.9459459459459459,0.9459459459459459
844,46.0,male,white,male,398,0.9459459459459459,0.9459459459459459
845,46.0,male,white,male,11207,0.9459459459459459,0.9459459459459459
846,46.0,male,black,male,16373,0.9459459459459459,0.9459459459459459
847,46.0,male,white,male,6778,0.9459459459459459,0.9459459459459459
848,46.0,male,white,male,17446,0.9459459459459459,0.9459459459459459
849,46.0,male,white,male,6785,0.9459459459459459,0.9459459459459459
850,46.0,male,white,male,13620,0.9459459459459459,0.9459459459459459
851,46.0,male,white,male,16348,0.9459459459459459,0.9459459459459459
852,46.0,male,white,male,21308,0.9459459459459459,0.9459459459459459
853,46.0,male,white,male,21303,0.9459459459459459,0.9459459459459459
854,46.0,male,white,male,16119,0.9459459459459459,0.9459459459459459
855,46.0,male,white,male,9466,0.9459459459459459,0.9459459459459459
856,46.0,male,white,male,9509,0.9459459459459459,0.9459459459459459
857,46.0,male,white,male,18512,0.9459459459459459,0.9459459459459459
858,46.0,male,white,male,18987,0.9459459459459459,0.9459459459459459
859,46.0,male,white,male,21292,0.9459459459459459,0.9459459459459459
860,46.0,male,white,male,21284,0.9459459459459459,0.9459459459459459
861,46.0,male,white,male,13612,0.9459459459459459,0.9459459459459459
862,46.0,male,white,male,11994,0.9459459459459459,0.9459459459459459
863,46.0,male,white,male,789,0.9459459459459459,0.9459459459459459
864,46.0,male,white,male,14182,0.9459459459459459,0.9459459459459459
865,46.0,male,white,male,13548,0.9459459459459459,0.9459459459459459
866,46.0,male,white,male,716,0.9459459459459459,0.9459459459459459
867,46.0,male,white,male,13541,0.9459459459459459,0.9459459459459459
868,46.0,male,white,male,21768,0.9459459459459459,0.9459459459459459
869,46.0,male,white,male,17545,0.9459459459459459,0.9459459459459459
870,46.0,male,white,male,14358,0.9459459459459459,0.9459459459459459
871,46.0,male,white,male,1603,0.9459459459459459,0.9459459459459459
872,46.0,male,white,male,8704,0.9459459459459459,0.9459459459459459
873,46.0,male,hisp,male,19315,0.9459459459459459,0.9459459459459459
874,46.0,male,white,male,8499,0.9459459459459459,0.9459459459459459
875,46.0,male,white,male,15610,0.9459459459459459,0.9459459459459459
876,46.0,male,hisp,male,15601,0.9459459459459459,0.9459459459459459
877,46.0,male,white,male,15595,0.9459459459459459,0.9459459459459459
878,46.0,male,white,male,15591,0.9459459459459459,0.9459459459459459
879,46.0,male,white,male,21144,0.9459459459459459,0.9459459459459459
880,46.0,male,white,male,14465,0.9459459459459459,0.9459459459459459
881,46.0,male,white,male,3211,0.9459459459459459,0.9459459459459459
882,46.0,male,other,male,8940,0.9459459459459459,0.9459459459459459
883,46.0,male,white,male,3178,0.9459459459459459,0.9459459459459459
884,46.0,male,asian,male,13431,0.9459459459459459,0.9459459459459459
885,46.0,male,white,male,3415,0.9459459459459459,0.9459459459459459
886,46.0,male,white,male,2137,0.9459459459459459,0.9459459459459459
887,46.0,male,white,male,2773,0.9459459459459459,0.9459459459459459
888,46.0,male,white,male,10161,0.9459459459459459,0.9459459459459459
889,46.0,male,white,male,2149,0.9459459459459459,0.9459459459459459
890,46.0,male,white,male,2750,0.9459459459459459,0.9459459459459459
891,46.0,male,white,male,9424,0.9459459459459459,0.9459459459459459
892,46.0,male,white,male,5619,0.9459459459459459,0.9459459459459459
893,46.0,male,white,male,4959,0.9459459459459459,0.9459459459459459
894,46.0,male,white,male,10915,0.9459459459459459,0.9459459459459459
895,46.0,male,white,male,20657,0.9459459459459459,0.9459459459459459
896,46.0,male,white,male,14320,0.9459459459459459,0.9459459459459459
897,46.0,male,white,male,14317,0.9459459459459459,0.9459459459459459
898,46.0,male,white,male,14309,0.9459459459459459,0.9459459459459459
899,46.0,male,white,male,14308,0.9459459459459459,0.9459459459459459
900,46.0,male,white,male,10991,0.9459459459459459,0.9459459459459459
901,46.0,male,white,male,8581,0.9459459459459459,0.9459459459459459
902,46.0,male,white,male,3396,0.9459459459459459,0.9459459459459459
903,46.0,male,white,male,15834,0.9459459459459459,0.9459459459459459
904,46.0,male,white,male,20206,0.9459459459459459,0.9459459459459459
905,46.0,male,white,male,9478,0.9459459459459459,0.9459459459459459
906,46.0,female,white,female,20770,0.9459459459459459,0.9444444444444443
907,46.0,female,white,female,1081,0.9459459459459459,0.9444444444444443
908,46.0,female,white,female,21458,0.9459459459459459,0.9444444444444443
909,46.0,female,white,female,14444,0.9459459459459459,0.9444444444444443
910,46.0,female,white,female,13907,0.9459459459459459,0.9444444444444443
911,46.0,female,white,female,9685,0.9459459459459459,0.9444444444444443
912,46.0,female,white,female,13032,0.9459459459459459,0.9444444444444443
913,46.0,female,white,female,2474,0.9459459459459459,0.9444444444444443
914,46.0,female,white,female,14483,0.9459459459459459,0.9444444444444443
915,46.0,female,white,female,14938,0.9459459459459459,0.9444444444444443
916,46.0,female,white,female,20790,0.9459459459459459,0.9444444444444443
917,46.0,female,white,female,13887,0.9459459459459459,0.9444444444444443
918,46.0,female,white,female,1016,0.9459459459459459,0.9444444444444443
919,46.0,female,white,female,13814,0.9459459459459459,0.9444444444444443
920,46.0,female,white,female,2384,0.9459459459459459,0.9444444444444443
921,46.0,female,white,female,20858,0.9459459459459459,0.9444444444444443
922,46.0,female,white,female,2431,0.9459459459459459,0.9444444444444443
923,46.0,female,white,female,12868,0.9459459459459459,0.9444444444444443
924,46.0,female,white,female,1129,0.9459459459459459,0.9444444444444443
925,46.0,female,white,female,5959,0.9459459459459459,0.9444444444444443
926,46.0,female,white,female,5134,0.9459459459459459,0.9444444444444443
927,46.0,female,white,female,5950,0.9459459459459459,0.9444444444444443
928,46.0,female,white,female,11077,0.9459459459459459,0.9444444444444443
929,46.0,female,white,female,9164,0.9459459459459459,0.9444444444444443
930,46.0,female,white,female,19617,0.9459459459459459,0.9444444444444443
931,46.0,female,white,female,16796,0.9459459459459459,0.9444444444444443
932,46.0,female,white,female,9933,0.9459459459459459,0.9444444444444443
933,46.0,female,white,female,4069,0.9459459459459459,0.9444444444444443
934,46.0,female,white,female,1019,0.9459459459459459,0.9444444444444443
935,46.0,female,asian,female,9913,0.9459459459459459,0.9444444444444443
936,46.0,female,white,female,12982,0.9459459459459459,0.9444444444444443
937,46.0,female,asian,female,201,0.9459459459459459,0.9444444444444443
938,46.0,female,white,female,5220,0.9459459459459459,0.9444444444444443
939,46.0,female,white,female,12962,0.9459459459459459,0.9444444444444443
940,46.0,female,black,female,6976,0.9459459459459459,0.9444444444444443
941,46.0,female,white,female,13229,0.9459459459459459,0.9444444444444443
942,46.0,female,white,female,14245,0.9459459459459459,0.9444444444444443
943,46.0,female,white,female,17449,0.9459459459459459,0.9444444444444443
944,46.0,female,white,female,13618,0.9459459459459459,0.9444444444444443
945,46.0,female,white,female,9154,0.9459459459459459,0.9444444444444443
946,46.0,female,white,female,21229,0.9459459459459459,0.9444444444444443
947,46.0,female,white,female,3053,0.9459459459459459,0.9444444444444443
948,46.0,female,asian,female,9026,0.9459459459459459,0.9444444444444443
949,46.0,female,white,female,17509,0.9459459459459459,0.9444444444444443
950,46.0,female,white,female,6688,0.9459459459459459,0.9444444444444443
951,46.0,female,white,female,13075,0.9459459459459459,0.9444444444444443
952,46.0,female,white,female,10015,0.9459459459459459,0.9444444444444443
953,46.0,female,white,female,2308,0.9459459459459459,0.9444444444444443
954,46.0,female,white,female,13785,0.9459459459459459,0.9444444444444443
955,46.0,female,asian,female,2327,0.9459459459459459,0.9444444444444443
956,46.0,female,white,female,17030,0.9459459459459459,0.9444444444444443
