,lsat,gender,race1,z,id,quality
660,47.0,male,white,male,9313,0.972972972972973
661,47.0,male,white,male,13664,0.972972972972973
662,47.0,male,white,male,22020,0.972972972972973
663,47.0,male,white,male,14367,0.972972972972973
664,47.0,male,white,male,3548,0.972972972972973
665,47.0,male,white,male,13408,0.972972972972973
666,47.0,male,white,male,13418,0.972972972972973
667,47.0,male,white,male,1315,0.972972972972973
668,47.0,male,white,male,20482,0.972972972972973
669,47.0,male,white,male,17058,0.972972972972973
670,46.0,male,white,male,14086,0.9459459459459459
671,46.0,male,white,male,16427,0.9459459459459459
672,46.0,male,white,male,8704,0.9459459459459459
673,46.0,male,white,male,16505,0.9459459459459459
674,46.0,male,white,male,2598,0.9459459459459459
675,46.0,male,white,male,2590,0.9459459459459459
676,46.0,male,white,male,20970,0.9459459459459459
677,46.0,male,black,male,16373,0.9459459459459459
678,46.0,male,white,male,8581,0.9459459459459459
679,46.0,male,white,male,2750,0.9459459459459459
680,46.0,male,white,male,20777,0.9459459459459459
681,46.0,male,white,male,2773,0.9459459459459459
682,46.0,male,white,male,5755,0.9459459459459459
683,46.0,male,asian,male,1208,0.9459459459459459
684,46.0,male,white,male,8989,0.9459459459459459
685,46.0,male,white,male,16606,0.9459459459459459
686,46.0,male,white,male,173,0.9459459459459459
687,46.0,male,white,male,16348,0.9459459459459459
688,46.0,male,white,male,6012,0.9459459459459459
689,46.0,male,white,male,21520,0.9459459459459459
690,46.0,male,white,male,15467,0.9459459459459459
691,46.0,male,white,male,5732,0.9459459459459459
692,46.0,male,white,male,5795,0.9459459459459459
693,46.0,male,white,male,20738,0.9459459459459459
694,46.0,male,white,male,2877,0.9459459459459459
695,46.0,male,white,male,14182,0.9459459459459459
696,46.0,male,white,male,2274,0.9459459459459459
697,46.0,male,white,male,1232,0.9459459459459459
698,46.0,male,white,male,1243,0.9459459459459459
699,46.0,male,white,male,1253,0.9459459459459459
700,46.0,male,white,male,13210,0.9459459459459459
701,46.0,male,white,male,9837,0.9459459459459459
702,46.0,male,white,male,1603,0.9459459459459459
703,46.0,male,white,male,12900,0.9459459459459459
704,46.0,male,white,male,11695,0.9459459459459459
705,46.0,male,white,male,7417,0.9459459459459459
706,46.0,male,white,male,9660,0.9459459459459459
707,46.0,male,white,male,662,0.9459459459459459
708,46.0,male,white,male,4448,0.9459459459459459
709,46.0,male,white,male,1613,0.9459459459459459
710,46.0,male,white,male,21284,0.9459459459459459
711,46.0,male,white,male,9872,0.9459459459459459
712,46.0,male,white,male,14685,0.9459459459459459
713,46.0,male,white,male,4495,0.9459459459459459
714,46.0,male,white,male,7285,0.9459459459459459
715,46.0,male,white,male,17545,0.9459459459459459
716,46.0,male,white,male,17638,0.9459459459459459
717,46.0,male,white,male,14645,0.9459459459459459
718,46.0,male,white,male,21261,0.9459459459459459
719,46.0,male,white,male,1689,0.9459459459459459
720,46.0,male,white,male,14691,0.9459459459459459
721,46.0,male,white,male,11750,0.9459459459459459
722,46.0,male,white,male,13890,0.9459459459459459
723,46.0,male,other,male,4056,0.9459459459459459
724,46.0,male,white,male,17446,0.9459459459459459
725,46.0,male,white,male,7504,0.9459459459459459
726,46.0,male,white,male,599,0.9459459459459459
727,46.0,male,white,male,21308,0.9459459459459459
728,46.0,male,white,male,11233,0.9459459459459459
729,46.0,male,white,male,21303,0.9459459459459459
730,46.0,male,white,male,11207,0.9459459459459459
731,46.0,male,white,male,14608,0.9459459459459459
732,46.0,male,white,male,6935,0.9459459459459459
733,46.0,male,white,male,789,0.9459459459459459
734,46.0,male,white,male,9879,0.9459459459459459
735,46.0,male,white,male,13687,0.9459459459459459
736,46.0,male,white,male,4119,0.9459459459459459
737,46.0,male,white,male,19887,0.9459459459459459
738,46.0,male,white,male,14574,0.9459459459459459
739,46.0,male,white,male,14580,0.9459459459459459
740,46.0,male,white,male,3974,0.9459459459459459
741,46.0,male,white,male,3916,0.9459459459459459
742,46.0,male,white,male,577,0.9459459459459459
743,46.0,male,white,male,13354,0.9459459459459459
744,46.0,male,hisp,male,7605,0.9459459459459459
745,46.0,male,white,male,13221,0.9459459459459459
746,46.0,male,white,male,12971,0.9459459459459459
747,46.0,male,white,male,1466,0.9459459459459459
748,46.0,male,white,male,1483,0.9459459459459459
749,46.0,male,hisp,male,19315,0.9459459459459459
750,46.0,male,white,male,19327,0.9459459459459459
751,46.0,male,white,male,14473,0.9459459459459459
752,46.0,male,white,male,21197,0.9459459459459459
753,46.0,male,white,male,4959,0.9459459459459459
754,46.0,male,white,male,6830,0.9459459459459459
755,46.0,male,white,male,6859,0.9459459459459459
756,46.0,male,white,male,7588,0.9459459459459459
757,46.0,male,white,male,17399,0.9459459459459459
758,46.0,male,white,male,17390,0.9459459459459459
759,46.0,male,white,male,14539,0.9459459459459459
760,46.0,male,white,male,1784,0.9459459459459459
761,46.0,male,white,male,4085,0.9459459459459459
762,46.0,male,white,male,1807,0.9459459459459459
763,46.0,male,white,male,7729,0.9459459459459459
764,46.0,male,white,male,11828,0.9459459459459459
765,46.0,male,white,male,14465,0.9459459459459459
766,46.0,male,white,male,11838,0.9459459459459459
767,46.0,male,white,male,21196,0.9459459459459459
768,46.0,male,white,male,21926,0.9459459459459459
769,46.0,male,white,male,9509,0.9459459459459459
770,46.0,male,white,male,7708,0.9459459459459459
771,46.0,male,white,male,559,0.9459459459459459
772,46.0,male,white,male,18007,0.9459459459459459
773,46.0,male,white,male,6785,0.9459459459459459
774,46.0,male,white,male,10028,0.9459459459459459
775,46.0,male,white,male,6778,0.9459459459459459
776,46.0,male,asian,male,21352,0.9459459459459459
777,46.0,male,white,male,19297,0.9459459459459459
778,46.0,male,white,male,11123,0.9459459459459459
779,46.0,male,white,male,19182,0.9459459459459459
780,46.0,male,white,male,14358,0.9459459459459459
781,46.0,male,white,male,17163,0.9459459459459459
782,46.0,male,white,male,7689,0.9459459459459459
783,46.0,male,white,male,10082,0.9459459459459459
784,46.0,male,white,male,14958,0.9459459459459459
785,46.0,male,white,male,21144,0.9459459459459459
786,46.0,male,white,male,20206,0.9459459459459459
787,46.0,male,white,male,3749,0.9459459459459459
788,46.0,male,white,male,14428,0.9459459459459459
789,46.0,male,white,male,3855,0.9459459459459459
790,46.0,male,white,male,21167,0.9459459459459459
791,46.0,male,white,male,21172,0.9459459459459459
792,46.0,male,white,male,9478,0.9459459459459459
793,46.0,male,white,male,9466,0.9459459459459459
794,46.0,male,white,male,7838,0.9459459459459459
795,46.0,male,white,male,9424,0.9459459459459459
796,46.0,male,white,male,21103,0.9459459459459459
797,46.0,male,white,male,13932,0.9459459459459459
798,46.0,male,white,male,13410,0.9459459459459459
799,46.0,male,white,male,7977,0.9459459459459459
800,46.0,male,white,male,7956,0.9459459459459459
801,46.0,male,white,male,13423,0.9459459459459459
802,46.0,male,white,male,10991,0.9459459459459459
803,46.0,male,white,male,12968,0.9459459459459459
804,46.0,male,white,male,5381,0.9459459459459459
805,46.0,male,white,male,10915,0.9459459459459459
806,46.0,male,white,male,5376,0.9459459459459459
807,46.0,male,white,male,3443,0.9459459459459459
808,46.0,male,white,male,14969,0.9459459459459459
809,46.0,male,white,male,18166,0.9459459459459459
810,46.0,male,white,male,18130,0.9459459459459459
811,46.0,male,white,male,946,0.9459459459459459
812,46.0,male,other,male,19177,0.9459459459459459
813,46.0,male,white,male,13795,0.9459459459459459
814,46.0,male,white,male,5383,0.9459459459459459
815,46.0,male,white,male,20343,0.9459459459459459
816,46.0,male,asian,male,14384,0.9459459459459459
817,46.0,male,white,male,11954,0.9459459459459459
818,46.0,male,white,male,3664,0.9459459459459459
819,46.0,male,white,male,5472,0.9459459459459459
820,46.0,male,white,male,3396,0.9459459459459459
821,46.0,male,white,male,9268,0.9459459459459459
822,46.0,male,white,male,379,0.9459459459459459
823,46.0,male,white,male,6426,0.9459459459459459
824,46.0,male,white,male,18210,0.9459459459459459
825,46.0,male,white,male,10161,0.9459459459459459
826,46.0,male,white,male,19050,0.9459459459459459
827,46.0,male,white,male,12989,0.9459459459459459
828,46.0,male,white,male,22077,0.9459459459459459
829,46.0,male,white,male,1971,0.9459459459459459
830,46.0,male,white,male,5420,0.9459459459459459
831,46.0,male,white,male,5444,0.9459459459459459
832,46.0,male,white,male,19067,0.9459459459459459
833,46.0,male,white,male,5413,0.9459459459459459
834,46.0,male,white,male,15610,0.9459459459459459
835,46.0,male,white,male,2016,0.9459459459459459
836,46.0,male,white,male,1992,0.9459459459459459
837,46.0,male,white,male,11994,0.9459459459459459
838,46.0,male,white,male,3415,0.9459459459459459
839,46.0,male,white,male,8020,0.9459459459459459
840,46.0,male,white,male,16119,0.9459459459459459
841,46.0,male,white,male,476,0.9459459459459459
842,46.0,male,white,male,21073,0.9459459459459459
843,46.0,male,white,male,16965,0.9459459459459459
844,46.0,male,asian,male,13431,0.9459459459459459
845,46.0,male,white,male,1029,0.9459459459459459
846,46.0,male,white,male,18294,0.9459459459459459
847,46.0,male,hisp,male,15601,0.9459459459459459
848,46.0,male,white,male,15591,0.9459459459459459
849,46.0,male,asian,male,15084,0.9459459459459459
850,46.0,male,white,male,12115,0.9459459459459459
851,46.0,male,white,male,2137,0.9459459459459459
852,46.0,male,white,male,20437,0.9459459459459459
853,46.0,male,white,male,2070,0.9459459459459459
854,46.0,male,white,male,21110,0.9459459459459459
855,46.0,male,asian,male,10860,0.9459459459459459
856,46.0,male,white,male,10320,0.9459459459459459
857,46.0,male,white,male,15595,0.9459459459459459
858,46.0,male,white,male,398,0.9459459459459459
859,46.0,male,white,male,9246,0.9459459459459459
860,46.0,male,white,male,14308,0.9459459459459459
861,46.0,male,white,male,14309,0.9459459459459459
862,46.0,male,white,male,14317,0.9459459459459459
863,46.0,male,white,male,14320,0.9459459459459459
864,46.0,male,white,male,9151,0.9459459459459459
865,46.0,male,white,male,13482,0.9459459459459459
866,46.0,male,white,male,13478,0.9459459459459459
867,46.0,male,white,male,12220,0.9459459459459459
868,46.0,male,asian,male,3120,0.9459459459459459
869,46.0,male,asian,male,6316,0.9459459459459459
870,46.0,male,white,male,12984,0.9459459459459459
871,46.0,male,white,male,13036,0.9459459459459459
872,46.0,male,white,male,3257,0.9459459459459459
873,46.0,male,white,male,1280,0.9459459459459459
874,46.0,male,black,male,5527,0.9459459459459459
875,46.0,male,white,male,10789,0.9459459459459459
876,46.0,male,white,male,18987,0.9459459459459459
877,46.0,male,white,male,10349,0.9459459459459459
878,46.0,male,white,male,18390,0.9459459459459459
879,46.0,male,white,male,343,0.9459459459459459
880,46.0,male,white,male,357,0.9459459459459459
881,46.0,male,white,male,9183,0.9459459459459459
882,46.0,male,white,male,2149,0.9459459459459459
883,46.0,male,white,male,3178,0.9459459459459459
884,46.0,male,white,male,3211,0.9459459459459459
885,46.0,male,white,male,14254,0.9459459459459459
886,46.0,male,white,male,5695,0.9459459459459459
887,46.0,male,white,male,13620,0.9459459459459459
888,46.0,male,white,male,13511,0.9459459459459459
889,46.0,male,white,male,13624,0.9459459459459459
890,46.0,male,white,male,8499,0.9459459459459459
891,46.0,male,white,male,18512,0.9459459459459459
892,46.0,male,white,male,6136,0.9459459459459459
893,46.0,male,white,male,1123,0.9459459459459459
894,46.0,male,white,male,1074,0.9459459459459459
895,46.0,male,white,male,5619,0.9459459459459459
896,46.0,male,white,male,238,0.9459459459459459
897,46.0,male,white,male,241,0.9459459459459459
898,46.0,male,white,male,9062,0.9459459459459459
899,46.0,male,white,male,9096,0.9459459459459459
900,46.0,male,white,male,20657,0.9459459459459459
901,46.0,male,white,male,2983,0.9459459459459459
902,46.0,male,white,male,12622,0.9459459459459459
903,46.0,male,white,male,332,0.9459459459459459
904,46.0,male,white,male,8343,0.9459459459459459
905,46.0,male,white,male,9084,0.9459459459459459
906,46.0,male,white,male,10508,0.9459459459459459
907,46.0,male,white,male,10485,0.9459459459459459
908,46.0,male,white,male,5858,0.9459459459459459
909,46.0,male,white,male,15266,0.9459459459459459
910,46.0,male,white,male,1194,0.9459459459459459
911,46.0,male,white,male,60,0.9459459459459459
912,46.0,male,white,male,5809,0.9459459459459459
913,46.0,male,white,male,2696,0.9459459459459459
914,46.0,male,white,male,20817,0.9459459459459459
915,46.0,male,white,male,2334,0.9459459459459459
916,46.0,male,white,male,13764,0.9459459459459459
917,46.0,male,white,male,2302,0.9459459459459459
918,46.0,male,white,male,13541,0.9459459459459459
919,46.0,male,white,male,13548,0.9459459459459459
920,46.0,male,other,male,8940,0.9459459459459459
921,46.0,male,white,male,19532,0.9459459459459459
922,46.0,male,white,male,11402,0.9459459459459459
923,46.0,male,white,male,21292,0.9459459459459459
924,46.0,male,asian,male,13271,0.9459459459459459
925,46.0,male,white,male,13707,0.9459459459459459
926,46.0,male,white,male,17714,0.9459459459459459
927,46.0,male,white,male,7125,0.9459459459459459
928,46.0,male,white,male,15834,0.9459459459459459
929,46.0,male,white,male,762,0.9459459459459459
930,46.0,male,white,male,21768,0.9459459459459459
931,46.0,male,white,male,716,0.9459459459459459
932,46.0,male,white,male,103,0.9459459459459459
933,46.0,male,white,male,14112,0.9459459459459459
934,46.0,male,white,male,18708,0.9459459459459459
935,46.0,male,white,male,13612,0.9459459459459459
936,46.0,male,white,male,8769,0.9459459459459459
937,46.0,male,asian,male,8765,0.9459459459459459
938,46.0,male,white,male,8751,0.9459459459459459
939,45.5,male,white,male,12877,0.9324324324324325
940,45.5,male,white,male,14701,0.9324324324324325
941,45.5,male,white,male,13043,0.9324324324324325
942,45.0,male,white,male,17326,0.918918918918919
943,45.0,male,white,male,14478,0.918918918918919
944,45.0,male,white,male,9498,0.918918918918919
945,45.0,male,white,male,13343,0.918918918918919
946,45.0,male,white,male,20076,0.918918918918919
947,45.0,male,white,male,11799,0.918918918918919
948,45.0,male,white,male,17877,0.918918918918919
949,45.0,male,white,male,597,0.918918918918919
950,45.0,male,white,male,4934,0.918918918918919
951,45.0,male,white,male,21313,0.918918918918919
952,45.0,male,white,male,21315,0.918918918918919
953,45.0,male,white,male,11211,0.918918918918919
954,45.0,male,white,male,4925,0.918918918918919
955,45.0,male,asian,male,19371,0.918918918918919
956,45.0,male,white,male,4894,0.918918918918919
957,45.0,male,white,male,9530,0.918918918918919
958,45.0,male,white,male,10012,0.918918918918919
959,45.0,male,white,male,12918,0.918918918918919
960,45.0,male,white,male,11237,0.918918918918919
961,45.0,male,white,male,11235,0.918918918918919
962,45.0,male,white,male,14541,0.918918918918919
963,45.0,male,white,male,20124,0.918918918918919
964,45.0,male,white,male,3838,0.918918918918919
965,45.0,male,white,male,1841,0.918918918918919
966,45.0,male,white,male,17825,0.918918918918919
967,45.0,male,white,male,4053,0.918918918918919
968,45.0,male,white,male,19974,0.918918918918919
969,45.0,male,white,male,19981,0.918918918918919
970,45.0,male,white,male,20005,0.918918918918919
971,45.0,male,white,male,9852,0.918918918918919
972,45.0,male,white,male,9935,0.918918918918919
973,45.0,male,white,male,9921,0.918918918918919
974,45.0,male,white,male,4983,0.918918918918919
975,45.0,male,white,male,21704,0.918918918918919
976,45.0,male,white,male,21185,0.918918918918919
977,45.0,male,white,male,6843,0.918918918918919
978,45.0,male,white,male,14838,0.918918918918919
979,45.0,male,white,male,19360,0.918918918918919
980,45.0,male,white,male,12743,0.918918918918919
981,45.0,male,white,male,13900,0.918918918918919
982,45.0,male,white,male,21188,0.918918918918919
983,45.0,male,white,male,20310,0.918918918918919
984,45.0,male,white,male,16089,0.918918918918919
985,45.0,male,white,male,9370,0.918918918918919
986,45.0,male,white,male,21994,0.918918918918919
987,45.0,male,white,male,14430,0.918918918918919
988,45.0,male,white,male,468,0.918918918918919
989,45.0,male,white,male,7896,0.918918918918919
990,45.0,male,white,male,7900,0.918918918918919
991,45.0,male,white,male,3746,0.918918918918919
992,45.0,male,white,male,3721,0.918918918918919
993,45.0,male,white,male,9437,0.918918918918919
994,45.0,male,white,male,20197,0.918918918918919
995,45.0,male,white,male,1405,0.918918918918919
996,45.0,male,white,male,10129,0.918918918918919
997,45.0,male,white,male,11006,0.918918918918919
998,45.0,male,white,male,1426,0.918918918918919
999,45.0,male,white,male,19204,0.918918918918919
1000,45.0,male,white,male,5233,0.918918918918919
1001,45.0,male,white,male,21121,0.918918918918919
1002,45.0,male,white,male,20363,0.918918918918919
1003,45.0,male,white,male,1953,0.918918918918919
1004,45.0,male,white,male,7984,0.918918918918919
1005,45.0,male,asian,male,14386,0.918918918918919
1006,45.0,male,white,male,21131,0.918918918918919
1007,45.0,male,white,male,3559,0.918918918918919
1008,45.0,male,white,male,3794,0.918918918918919
1009,45.0,male,white,male,9481,0.918918918918919
1010,45.0,male,white,male,16067,0.918918918918919
1011,45.0,male,white,male,9468,0.918918918918919
1012,45.0,male,white,male,14460,0.918918918918919
1013,45.0,male,white,male,3804,0.918918918918919
1014,45.0,male,white,male,9438,0.918918918918919
1015,45.0,male,white,male,3792,0.918918918918919
1016,45.0,male,hisp,male,3793,0.918918918918919
1017,45.0,male,asian,male,9504,0.918918918918919
1018,45.0,male,white,male,3784,0.918918918918919
1019,45.0,male,white,male,3786,0.918918918918919
1020,45.0,male,other,male,1525,0.918918918918919
1021,45.0,male,white,male,20155,0.918918918918919
1022,45.0,male,white,male,831,0.918918918918919
1023,45.0,male,white,male,5026,0.918918918918919
1024,45.0,male,white,male,11166,0.918918918918919
1025,45.0,male,white,male,9968,0.918918918918919
1026,45.0,male,white,male,17265,0.918918918918919
1027,45.0,male,white,male,5162,0.918918918918919
1028,45.0,male,white,male,19244,0.918918918918919
1029,45.0,male,white,male,21328,0.918918918918919
1030,45.0,male,white,male,5122,0.918918918918919
1031,45.0,male,white,male,5105,0.918918918918919
1032,45.0,male,white,male,20945,0.918918918918919
1033,45.0,male,white,male,22377,0.918918918918919
1034,45.0,male,white,male,127,0.918918918918919
1035,45.0,male,white,male,17734,0.918918918918919
1036,45.0,male,asian,male,8900,0.918918918918919
1037,45.0,male,white,male,2453,0.918918918918919
1038,45.0,male,white,male,35,0.918918918918919
1039,45.0,male,white,male,93,0.918918918918919
1040,45.0,male,white,male,8874,0.918918918918919
1041,45.0,male,white,male,16440,0.918918918918919
1042,45.0,male,white,male,8737,0.918918918918919
1043,45.0,male,white,male,11613,0.918918918918919
1044,45.0,male,white,male,21834,0.918918918918919
1045,45.0,male,white,male,4369,0.918918918918919
1046,45.0,male,white,male,13103,0.918918918918919
1047,45.0,male,white,male,21467,0.918918918918919
1048,45.0,male,white,male,10619,0.918918918918919
1049,45.0,male,white,male,15394,0.918918918918919
1050,45.0,male,white,male,13748,0.918918918918919
1051,45.0,male,white,male,8854,0.918918918918919
1052,45.0,male,white,male,16531,0.918918918918919
1053,45.0,male,white,male,1160,0.918918918918919
1054,45.0,male,white,male,6080,0.918918918918919
1055,45.0,male,white,male,1119,0.918918918918919
1056,45.0,male,white,male,21540,0.918918918918919
1057,45.0,male,white,male,14114,0.918918918918919
1058,45.0,male,white,male,8749,0.918918918918919
1059,45.0,male,white,male,8859,0.918918918918919
1060,45.0,male,white,male,20862,0.918918918918919
1061,45.0,male,white,male,8619,0.918918918918919
1062,45.0,male,white,male,8620,0.918918918918919
1063,45.0,male,asian,male,8663,0.918918918918919
1064,45.0,male,white,male,164,0.918918918918919
1065,45.0,male,white,male,2529,0.918918918918919
1066,45.0,male,white,male,2531,0.918918918918919
1067,45.0,male,white,male,2344,0.918918918918919
1068,45.0,male,white,male,2490,0.918918918918919
1069,45.0,male,white,male,6062,0.918918918918919
1070,45.0,male,white,male,2336,0.918918918918919
1071,45.0,male,white,male,100,0.918918918918919
1072,45.0,male,white,male,20812,0.918918918918919
1073,45.0,male,white,male,20842,0.918918918918919
1074,45.0,male,white,male,1073,0.918918918918919
1075,45.0,male,white,male,18850,0.918918918918919
1076,45.0,male,white,male,6127,0.918918918918919
1077,45.0,male,white,male,20803,0.918918918918919
1078,45.0,male,white,male,14801,0.918918918918919
1079,45.0,male,white,male,14804,0.918918918918919
1080,45.0,male,white,male,17744,0.918918918918919
1081,45.0,male,white,male,1575,0.918918918918919
1082,45.0,male,white,male,1579,0.918918918918919
1083,45.0,male,white,male,19441,0.918918918918919
1084,45.0,male,white,male,7576,0.918918918918919
1085,45.0,male,white,male,624,0.918918918918919
1086,45.0,male,white,male,17486,0.918918918918919
1087,45.0,male,white,male,14575,0.918918918918919
1088,45.0,male,white,male,4120,0.918918918918919
1089,45.0,male,white,male,9532,0.918918918918919
1090,45.0,male,white,male,17981,0.918918918918919
1091,45.0,male,white,male,778,0.918918918918919
1092,45.0,male,white,male,9891,0.918918918918919
1093,45.0,male,white,male,17363,0.918918918918919
1094,45.0,male,white,male,4677,0.918918918918919
1095,45.0,male,white,male,7611,0.918918918918919
1096,45.0,male,white,male,1792,0.918918918918919
1097,45.0,male,white,male,17503,0.918918918918919
1098,45.0,male,white,male,4132,0.918918918918919
1099,45.0,male,white,male,1790,0.918918918918919
1100,45.0,male,white,male,15853,0.918918918918919
1101,45.0,male,white,male,11753,0.918918918918919
1102,45.0,male,white,male,19619,0.918918918918919
1103,45.0,male,white,male,14743,0.918918918918919
1104,45.0,male,white,male,9842,0.918918918918919
1105,45.0,male,white,male,17761,0.918918918918919
1106,45.0,male,white,male,11326,0.918918918918919
1107,45.0,male,white,male,4129,0.918918918918919
1108,45.0,male,white,male,19879,0.918918918918919
1109,45.0,male,white,male,11593,0.918918918918919
1110,45.0,male,white,male,14597,0.918918918918919
1111,45.0,male,white,male,14605,0.918918918918919
1112,45.0,male,white,male,9591,0.918918918918919
1113,45.0,male,white,male,9677,0.918918918918919
1114,45.0,male,white,male,19786,0.918918918918919
1115,45.0,male,white,male,630,0.918918918918919
1116,45.0,male,white,male,9628,0.918918918918919
1117,45.0,male,white,male,7298,0.918918918918919
1118,45.0,male,white,male,11543,0.918918918918919
1119,45.0,male,white,male,4302,0.918918918918919
1120,45.0,male,white,male,4292,0.918918918918919
1121,45.0,male,white,male,11465,0.918918918918919
1122,45.0,male,white,male,11420,0.918918918918919
1123,45.0,male,white,male,14687,0.918918918918919
1124,45.0,male,white,male,13018,0.918918918918919
1125,45.0,male,white,male,18629,0.918918918918919
1126,45.0,male,white,male,5593,0.918918918918919
1127,45.0,male,white,male,855,0.918918918918919
1128,45.0,male,white,male,18357,0.918918918918919
1129,45.0,male,white,male,6293,0.918918918918919
1130,45.0,male,white,male,18593,0.918918918918919
1131,45.0,male,white,male,5692,0.918918918918919
1132,45.0,male,white,male,15127,0.918918918918919
1133,45.0,male,white,male,1231,0.918918918918919
1134,45.0,male,white,male,2240,0.918918918918919
1135,45.0,male,white,male,2814,0.918918918918919
1136,45.0,male,white,male,20757,0.918918918918919
1137,45.0,male,white,male,9031,0.918918918918919
1138,45.0,male,white,male,16674,0.918918918918919
1139,45.0,male,white,male,2946,0.918918918918919
1140,45.0,male,hisp,male,13510,0.918918918918919
1141,45.0,male,white,male,16716,0.918918918918919
1142,45.0,male,white,male,2268,0.918918918918919
1143,45.0,male,white,male,8389,0.918918918918919
1144,45.0,male,white,male,14173,0.918918918918919
1145,45.0,male,white,male,2945,0.918918918918919
1146,45.0,male,white,male,1266,0.918918918918919
1147,45.0,male,white,male,18950,0.918918918918919
1148,45.0,male,white,male,15075,0.918918918918919
1149,45.0,male,white,male,5487,0.918918918918919
1150,45.0,male,white,male,6473,0.918918918918919
1151,45.0,male,white,male,5604,0.918918918918919
1152,45.0,male,white,male,14186,0.918918918918919
1153,45.0,male,white,male,6163,0.918918918918919
1154,45.0,male,white,male,15500,0.918918918918919
1155,45.0,male,white,male,13071,0.918918918918919
1156,45.0,male,white,male,15104,0.918918918918919
1157,45.0,male,white,male,5594,0.918918918918919
1158,45.0,male,white,male,13111,0.918918918918919
1159,45.0,male,white,male,14168,0.918918918918919
1160,45.0,male,hisp,male,20709,0.918918918918919
1161,45.0,male,white,male,20713,0.918918918918919
1162,45.0,male,white,male,12261,0.918918918918919
1163,45.0,male,white,male,16825,0.918918918918919
1164,45.0,male,white,male,1354,0.918918918918919
1165,45.0,male,white,male,9064,0.918918918918919
1166,45.0,male,white,male,21017,0.918918918918919
1167,45.0,male,white,male,6355,0.918918918918919
1168,45.0,male,white,male,9136,0.918918918918919
1169,45.0,male,white,male,13291,0.918918918918919
1170,45.0,male,white,male,13292,0.918918918918919
1171,45.0,male,white,male,13294,0.918918918918919
1172,45.0,male,white,male,718,0.918918918918919
1173,45.0,male,white,male,17695,0.918918918918919
1174,45.0,male,white,male,7205,0.918918918918919
1175,45.0,male,white,male,7162,0.918918918918919
1176,45.0,male,white,male,15842,0.918918918918919
1177,45.0,male,other,male,9833,0.918918918918919
1178,45.0,male,white,male,21494,0.918918918918919
1179,45.0,male,white,male,21264,0.918918918918919
1180,45.0,male,white,male,13554,0.918918918918919
1181,45.0,male,white,male,19646,0.918918918918919
1182,45.0,male,white,male,22325,0.918918918918919
1183,45.0,male,asian,male,16485,0.918918918918919
1184,46.0,female,black,female,6976,0.9459459459459459
1185,46.0,female,white,female,9933,0.9459459459459459
1186,45.0,male,white,male,5846,0.918918918918919
1187,45.0,male,white,male,19711,0.918918918918919
1188,45.0,male,white,male,11527,0.918918918918919
1189,45.0,male,white,male,9765,0.918918918918919
1190,45.0,male,white,male,13565,0.918918918918919
1191,45.0,male,white,male,15497,0.918918918918919
1192,46.0,female,white,female,642,0.9459459459459459
1193,46.0,female,white,female,17449,0.9459459459459459
1194,46.0,female,white,female,19903,0.9459459459459459
1195,46.0,female,white,female,14489,0.9459459459459459
1196,46.0,female,white,female,14483,0.9459459459459459
1197,46.0,female,white,female,13356,0.9459459459459459
1198,46.0,female,white,female,13229,0.9459459459459459
1199,46.0,female,white,female,19950,0.9459459459459459
1200,45.0,male,white,male,5902,0.918918918918919
1201,45.0,male,white,male,1225,0.918918918918919
1202,45.0,male,white,male,16366,0.918918918918919
1203,45.0,male,white,male,15921,0.918918918918919
1204,45.0,male,white,male,13988,0.918918918918919
1205,45.0,male,white,male,22216,0.918918918918919
1206,45.0,male,white,male,8991,0.918918918918919
1207,45.0,male,white,male,2883,0.918918918918919
1208,45.0,male,white,male,14008,0.918918918918919
1209,46.0,female,white,female,21317,0.9459459459459459
1210,46.0,female,white,female,21320,0.9459459459459459
1211,46.0,female,white,female,6879,0.9459459459459459
1212,46.0,female,white,female,603,0.9459459459459459
1213,46.0,female,white,female,9457,0.9459459459459459
1214,46.0,female,white,female,14444,0.9459459459459459
1215,46.0,female,white,female,3883,0.9459459459459459
1216,46.0,female,white,female,21343,0.9459459459459459
1217,45.0,male,white,male,13621,0.918918918918919
1218,46.0,female,white,female,14938,0.9459459459459459
1219,46.0,female,white,female,11077,0.9459459459459459
1220,46.0,female,white,female,14943,0.9459459459459459
1221,46.0,female,white,female,865,0.9459459459459459
1222,46.0,female,white,female,844,0.9459459459459459
1223,46.0,female,white,female,6766,0.9459459459459459
1224,46.0,female,hisp,female,17335,0.9459459459459459
1225,46.0,female,white,female,4069,0.9459459459459459
1226,45.0,male,white,male,19774,0.918918918918919
1227,46.0,female,white,female,12888,0.9459459459459459
1228,46.0,female,white,female,19289,0.9459459459459459
1229,46.0,female,white,female,10015,0.9459459459459459
1230,46.0,female,white,female,931,0.9459459459459459
1231,46.0,female,white,female,14954,0.9459459459459459
1232,46.0,female,white,female,5220,0.9459459459459459
1233,46.0,female,white,female,5286,0.9459459459459459
1234,46.0,female,white,female,3577,0.9459459459459459
1235,45.0,male,white,male,14626,0.918918918918919
1236,46.0,female,white,female,3656,0.9459459459459459
1237,46.0,female,white,female,5134,0.9459459459459459
1238,46.0,female,white,female,5138,0.9459459459459459
1239,46.0,female,white,female,6688,0.9459459459459459
1240,46.0,female,asian,female,928,0.9459459459459459
1241,46.0,female,white,female,10050,0.9459459459459459
1242,46.0,female,white,female,9443,0.9459459459459459
