lsat,gender,race1,z,id,quality,uuid,score,group
40.0,male,white,white,633,0.7837837837837838,8aae6c20-1d07-4728-9461-1ae25c5d05dc,0.7837837837837838,0
40.0,female,white,white,9276,0.7837837837837838,730d1802-81ed-4863-94af-8ea55c1cfbd6,0.7837837837837838,0
40.0,male,white,white,21288,0.7837837837837838,d1f9f814-88e7-444b-9b23-4acda986ea5a,0.7837837837837838,0
40.0,male,white,white,6154,0.7837837837837838,b11ca5d5-03b9-45af-ab5e-738f28681319,0.7837837837837838,0
40.0,male,white,white,14754,0.7837837837837838,5f83f98d-c5cb-40f7-bb42-2f70d221338a,0.7837837837837838,0
40.0,male,white,white,780,0.7837837837837838,cbd7b3c5-ed10-4142-9645-e47b3cf854f8,0.7837837837837838,0
40.0,female,white,white,790,0.7837837837837838,ea46f7c1-fd35-4e82-8736-9b8e0663864c,0.7837837837837838,0
40.0,female,white,white,21240,0.7837837837837838,73e1c6b1-6a4e-4f23-bb42-a1026859c60c,0.7837837837837838,0
40.0,male,white,white,21207,0.7837837837837838,87c76430-6c24-4b8b-a7d3-6ea897e95e50,0.7837837837837838,0
40.0,female,hisp,hisp,14607,0.7837837837837838,9c58ccae-79ba-4cf7-ba06-c9bbd0f643d3,0.7837837837837838,2
40.0,male,white,white,14563,0.7837837837837838,7c6a7227-ddc8-44d6-b848-4c98f9af5f0d,0.7837837837837838,0
40.0,male,black,black,6112,0.7837837837837838,afc270b3-733a-4b2a-b012-826f83e77b06,0.7837837837837838,1
40.0,male,white,white,4783,0.7837837837837838,bd117138-0f2e-4988-96f3-e44e822ebf65,0.7837837837837838,0
40.0,male,white,white,13287,0.7837837837837838,426996dd-6818-4426-b4f3-10207927692b,0.7837837837837838,0
40.0,male,white,white,8459,0.7837837837837838,f6442114-d69f-4def-b5d1-0158758423c2,0.7837837837837838,0
40.0,male,asian,asian,9334,0.7837837837837838,248c92b0-ba95-4883-93c4-f00581fb9cf3,0.7837837837837838,3
40.0,female,white,white,9331,0.7837837837837838,21f67fe0-567b-4f67-929b-71518dda694c,0.7837837837837838,0
40.0,male,white,white,9341,0.7837837837837838,fe480325-d7f5-4680-aa52-2f4999b5c8be,0.7837837837837838,0
40.0,male,white,white,9340,0.7837837837837838,aee43cc3-0662-481b-af5f-b467ef373b6a,0.7837837837837838,0
40.0,female,white,white,4789,0.7837837837837838,0de855c8-04ec-4605-b554-d8bba8a671c6,0.7837837837837838,0
40.0,male,white,white,4798,0.7837837837837838,ceace1d4-fa00-4b39-84f8-8661495f127e,0.7837837837837838,0
40.0,female,white,white,4811,0.7837837837837838,bae5ef04-15f2-4ecd-b08d-77fab836c61f,0.7837837837837838,0
40.0,male,white,white,4817,0.7837837837837838,e310d3de-6d86-4684-b8d5-60a31066ccf8,0.7837837837837838,0
40.0,male,white,white,14718,0.7837837837837838,52f5687c-920f-43c8-836d-6bec07374f61,0.7837837837837838,0
40.0,female,white,white,13278,0.7837837837837838,dcdf6a3c-4b1f-4ba4-a0a6-0787f6dfd70e,0.7837837837837838,0
40.0,female,white,white,8447,0.7837837837837838,4ed690d3-6b82-4a4c-9003-b9e55bb0d6b8,0.7837837837837838,0
40.0,female,white,white,21338,0.7837837837837838,394aec9f-a8a0-4304-8466-9a5d666bfbf2,0.7837837837837838,0
40.0,female,white,white,631,0.7837837837837838,f1e7d322-dae1-45ef-b3d1-04f18a364f13,0.7837837837837838,0
40.0,female,white,white,643,0.7837837837837838,b0e4d965-2675-44e4-8b00-b62c4020d066,0.7837837837837838,0
40.0,female,white,white,638,0.7837837837837838,843d9054-ee0e-4a5d-be83-b24502598a20,0.7837837837837838,0
40.0,female,white,white,9267,0.7837837837837838,f4c120ef-9228-41bd-aec8-e4976cb37c1e,0.7837837837837838,0
40.0,female,white,white,21333,0.7837837837837838,f5260807-11f9-4979-b1e1-b447179194d4,0.7837837837837838,0
40.0,male,white,white,21331,0.7837837837837838,c1efbdcf-919e-4645-8341-5545d355520f,0.7837837837837838,0
40.0,male,white,white,615,0.7837837837837838,3e0080b5-cbe3-4a0f-b1d5-5dd960c7c4e0,0.7837837837837838,0
40.0,male,white,white,14556,0.7837837837837838,6d98db94-d915-475e-bcd9-0c72e6a4c478,0.7837837837837838,0
40.0,male,white,white,13351,0.7837837837837838,b25df2fb-35c9-45b0-8e74-e3b0db97fcd2,0.7837837837837838,0
40.0,male,white,white,9280,0.7837837837837838,dc4f2ed0-c066-4584-b148-da9e603518e7,0.7837837837837838,0
40.0,male,white,white,6045,0.7837837837837838,23341327-c2e6-4a4e-b0f8-8db5826cbb68,0.7837837837837838,0
40.0,male,white,white,4940,0.7837837837837838,c13cada4-d050-4e38-be29-a780819f0b18,0.7837837837837838,0
40.0,male,white,white,4950,0.7837837837837838,5f22f0b1-f091-4f6d-b4ec-080bb30a7026,0.7837837837837838,0
40.0,male,white,white,14568,0.7837837837837838,52a37980-f6e4-4a9d-b449-2d0f3f93afd3,0.7837837837837838,0
40.0,male,white,white,21344,0.7837837837837838,508a9ee5-425d-4a02-b7d0-04327964f4b0,0.7837837837837838,0
40.0,male,white,white,6054,0.7837837837837838,1de0deac-3519-4702-8b95-d84e8c2c60ff,0.7837837837837838,0
40.0,female,white,white,13363,0.7837837837837838,4e04027b-c637-49e3-84f7-00ee027cdf8a,0.7837837837837838,0
40.0,female,white,white,13379,0.7837837837837838,1dac85e8-ebfb-4958-80f6-9f197644d581,0.7837837837837838,0
40.0,male,white,white,13376,0.7837837837837838,e2bc873a-9703-4770-9aa9-404688d52fd1,0.7837837837837838,0
40.0,female,white,white,14494,0.7837837837837838,ff53fca2-b004-4e22-8b58-ac4f114b6cc7,0.7837837837837838,0
40.0,male,white,white,4994,0.7837837837837838,81ec4f84-d9e1-4886-8873-8ab4a41690da,0.7837837837837838,0
40.0,male,white,white,6033,0.7837837837837838,a976e206-8ac5-4fe8-bb36-b56d4755fe93,0.7837837837837838,0
40.0,female,white,white,14650,0.7837837837837838,f7ee0c19-b6a7-43d3-95ec-d6345f2f745a,0.7837837837837838,0
40.0,female,white,white,14630,0.7837837837837838,bf2c718e-3a81-4b67-8836-282978840cd8,0.7837837837837838,0
40.0,female,white,white,4865,0.7837837837837838,50c07f25-0569-4c0e-9eb7-63d66887385d,0.7837837837837838,0
40.0,female,white,white,4875,0.7837837837837838,a486f8dc-c0c2-40dd-bc93-00e6a0145052,0.7837837837837838,0
40.0,male,white,white,4872,0.7837837837837838,e834b921-b47e-44d5-bda5-15fe85ea09b2,0.7837837837837838,0
40.0,female,white,white,709,0.7837837837837838,0b8f88dd-358b-4eb2-885d-0ff94a4c9e8a,0.7837837837837838,0
40.0,male,white,white,21231,0.7837837837837838,f9a415bb-b4a2-438d-bb3f-7a660ac67f38,0.7837837837837838,0
40.0,male,white,white,4927,0.7837837837837838,76000ab4-e218-41c3-95b9-8bf076200078,0.7837837837837838,0
40.0,male,white,white,4926,0.7837837837837838,ad99dc9c-7119-45d9-9fb7-9c17e8207cd1,0.7837837837837838,0
40.0,female,white,white,14590,0.7837837837837838,c6e03c22-b06d-4b9a-93f5-5ad77af8c13c,0.7837837837837838,0
40.0,male,white,white,14399,0.7837837837837838,36c96af6-161b-49ae-90f1-22e315db83bd,0.7837837837837838,0
40.0,male,white,white,4898,0.7837837837837838,27cb88a7-72d9-4bbd-ba1c-5bb8faa83146,0.7837837837837838,0
40.0,female,white,white,4906,0.7837837837837838,4c63afe0-23fb-4efb-8605-a6bff36d4a71,0.7837837837837838,0
40.0,female,white,white,4879,0.7837837837837838,4766d94c-df52-4b2b-a632-5885ddde9580,0.7837837837837838,0
40.0,female,white,white,4878,0.7837837837837838,da0daad9-c978-45a5-9d68-80168d54aea2,0.7837837837837838,0
40.0,female,asian,asian,592,0.7837837837837838,674cee94-7994-4c5f-938b-e4fe347afa31,0.7837837837837838,3
40.0,female,white,white,9220,0.7837837837837838,20a930b3-feed-48da-a30c-efa245a21e3a,0.7837837837837838,0
40.0,female,white,white,9237,0.7837837837837838,f3e1354c-bb85-4874-98d6-5aa554dcf096,0.7837837837837838,0
40.0,male,white,white,8502,0.7837837837837838,80083c9e-33ad-40d8-a755-1196a65d17e0,0.7837837837837838,0
40.0,male,white,white,21409,0.7837837837837838,945910b3-8314-444e-8f18-c2832e77107d,0.7837837837837838,0
40.0,male,white,white,21357,0.7837837837837838,827b8e09-3bc5-41de-a313-6687b4c8047e,0.7837837837837838,0
40.0,male,white,white,14389,0.7837837837837838,01abdeec-6f74-43f0-80df-a906ecfc8309,0.7837837837837838,0
40.0,female,white,white,4892,0.7837837837837838,756ddfb2-b92f-460a-9468-d463fe4c9f52,0.7837837837837838,0
40.0,male,black,black,21946,0.7837837837837838,8e79a1f1-fdb3-486c-8a28-7dfe0d134fc9,0.7837837837837838,1
40.0,male,white,white,21941,0.7837837837837838,1129064d-c923-4571-8965-73ec73d5af57,0.7837837837837838,0
40.0,female,white,white,8998,0.7837837837837838,434d4e11-4456-4146-b3e5-129d10042380,0.7837837837837838,0
40.0,male,black,black,22002,0.7837837837837838,2bc1c54e-db29-4a67-94d7-b65b7e4c1877,0.7837837837837838,1
40.0,male,white,white,21887,0.7837837837837838,fb0d1dd1-03b2-4c8c-9fc7-75c506f68a87,0.7837837837837838,0
40.0,male,white,white,21890,0.7837837837837838,3af5d949-e99b-4caa-b0ba-d2d92a24413e,0.7837837837837838,0
40.0,female,white,white,13940,0.7837837837837838,6611dfc2-e7ab-410b-a75d-ec1533f1d7be,0.7837837837837838,0
40.0,female,white,white,27,0.7837837837837838,b191191b-5bc8-4e15-bbc4-43ab4cd94a85,0.7837837837837838,0
40.0,male,white,white,2951,0.7837837837837838,c65c725f-7e84-46b4-b805-590f6dc8d2ab,0.7837837837837838,0
40.0,female,white,white,17967,0.7837837837837838,11a91486-bf3e-40d8-b21e-ef3fc7a96123,0.7837837837837838,0
40.0,male,white,white,5926,0.7837837837837838,4e4c6598-45fa-43bd-b7b2-7257ef968beb,0.7837837837837838,0
40.0,female,white,white,7192,0.7837837837837838,47fcfb05-022c-4e57-842e-c18149c65485,0.7837837837837838,0
40.0,female,black,black,11419,0.7837837837837838,50615f88-4dbb-48b7-b750-55e617303b84,0.7837837837837838,1
40.0,female,white,white,11385,0.7837837837837838,5974d489-ec1e-4008-ab06-591b3f7b118c,0.7837837837837838,0
40.0,female,white,white,11397,0.7837837837837838,1ef85d9b-f380-4a6f-935a-ba0fe2d566a7,0.7837837837837838,0
40.0,male,white,white,7236,0.7837837837837838,d66918c7-eb8b-4061-b209-20a6f00e4a0f,0.7837837837837838,0
40.0,male,white,white,7247,0.7837837837837838,896684ba-4f39-4f15-b8f1-2e5dc9d82787,0.7837837837837838,0
40.0,male,white,white,11312,0.7837837837837838,c7d4cc6c-2786-448e-acf4-6b9b2e583504,0.7837837837837838,0
40.0,female,hisp,hisp,11311,0.7837837837837838,bd01e8e4-f5d2-43cc-ad8b-a34390b6ddc9,0.7837837837837838,2
40.0,male,white,white,17889,0.7837837837837838,c53ccc3e-1ffe-4a44-ae53-d809b1d358db,0.7837837837837838,0
40.0,male,white,white,11245,0.7837837837837838,5f26e3c4-6366-4ad1-b471-1bfc3f0aa5e8,0.7837837837837838,0
40.0,male,white,white,11267,0.7837837837837838,87e32bfb-17d2-456e-ac71-a3cdc428d8b4,0.7837837837837838,0
40.0,male,asian,asian,7165,0.7837837837837838,07f2959c-80c5-40ff-b7c3-ebc30a57392e,0.7837837837837838,3
40.0,male,white,white,8983,0.7837837837837838,b71b92c0-10ce-49f2-8ae4-2e5642d867cd,0.7837837837837838,0
40.0,male,white,white,8734,0.7837837837837838,e832668e-0ef8-4526-a5b9-1f7a742b33a7,0.7837837837837838,0
40.0,female,white,white,8758,0.7837837837837838,625fe343-1c4e-4100-b940-1e1046167bb6,0.7837837837837838,0
40.0,male,white,white,8755,0.7837837837837838,7b79da97-96fa-4f71-a2b5-31c4aef85f00,0.7837837837837838,0
40.0,male,white,white,8754,0.7837837837837838,220c1502-cb7a-48e7-9e98-bb33c1195c84,0.7837837837837838,0
40.0,male,white,white,188,0.7837837837837838,64423a14-ec9b-4cf0-b0e1-0c2f514eb49d,0.7837837837837838,0
40.0,male,white,white,22114,0.7837837837837838,273aeff4-7d9a-409d-bbb5-b8bb9289bdd9,0.7837837837837838,0
40.0,male,white,white,13985,0.7837837837837838,7da33471-c0c7-422f-93a0-1139bf55d6db,0.7837837837837838,0
40.0,male,white,white,5479,0.7837837837837838,c33b40da-ba87-4adf-8b38-24e7d7ca5233,0.7837837837837838,0
40.0,male,white,white,5503,0.7837837837837838,c7d25670-4caf-44d7-b0c7-fdd70f15cff7,0.7837837837837838,0
40.0,female,white,white,21842,0.7837837837837838,52f9e2e3-88fc-48e9-894d-59b4a0ebc940,0.7837837837837838,0
40.0,male,white,white,21970,0.7837837837837838,11e6ec6b-af3c-4bd9-8cd8-c8512aa4e787,0.7837837837837838,0
40.0,male,white,white,21976,0.7837837837837838,f6bef32d-b467-4d97-aaa9-17d45c3634b7,0.7837837837837838,0
40.0,female,white,white,206,0.7837837837837838,b259557a-bae5-49ac-833f-a6737e6fdea3,0.7837837837837838,0
40.0,female,white,white,13937,0.7837837837837838,e5d79fe3-f2f7-447f-9187-900076e4c231,0.7837837837837838,0
40.0,female,asian,asian,13935,0.7837837837837838,c65f5ddd-2a26-496b-87b8-ce281127e342,0.7837837837837838,3
40.0,male,white,white,13629,0.7837837837837838,2768af3c-0df0-4fdb-923d-f88b26e7cb71,0.7837837837837838,0
40.0,male,white,white,13643,0.7837837837837838,9c885c1d-4e6b-4341-8fa4-e4c72b6a7ce8,0.7837837837837838,0
40.0,female,white,white,13650,0.7837837837837838,fb3f2342-c9b0-4134-8e49-83407b8911b5,0.7837837837837838,0
40.0,male,white,white,5812,0.7837837837837838,49297875-fccd-4492-b546-2f63fa963f88,0.7837837837837838,0
40.0,male,white,white,5525,0.7837837837837838,2f42b9bd-5da5-4e2f-bfdc-d1aa44bfbe11,0.7837837837837838,0
40.0,male,white,white,5522,0.7837837837837838,79891a77-b1ff-44a3-87af-8c4606eedd35,0.7837837837837838,0
40.0,female,white,white,5517,0.7837837837837838,c81495e2-80f1-49f3-8d1f-0f8c9226ec96,0.7837837837837838,0
40.0,female,white,white,7214,0.7837837837837838,112ff681-c793-4d90-966f-c6cad4aac518,0.7837837837837838,0
40.0,male,white,white,8824,0.7837837837837838,9c8ec2f3-388f-4aae-be52-d8e6e2ac421f,0.7837837837837838,0
40.0,male,white,white,22041,0.7837837837837838,68250ccb-2f69-44b1-951b-cfb263f00f06,0.7837837837837838,0
40.0,female,white,white,2943,0.7837837837837838,4273f50f-bd62-4d6e-a1a1-a092a8e0e4a0,0.7837837837837838,0
40.0,female,white,white,13717,0.7837837837837838,b2718c80-a2aa-4f4c-b7c3-25ca29782279,0.7837837837837838,0
40.0,female,hisp,hisp,13715,0.7837837837837838,84a6dda7-22b1-4cc6-a371-c4795344c3cb,0.7837837837837838,2
40.0,male,asian,asian,13712,0.7837837837837838,8e26ab2e-a13c-40ae-bd74-3552f26a969c,0.7837837837837838,3
40.0,female,white,white,5638,0.7837837837837838,91c5a746-d551-44fe-8720-02a65d6f626d,0.7837837837837838,0
40.0,male,white,white,5636,0.7837837837837838,d7f0a3de-98ed-411f-9d73-1d163fe47b80,0.7837837837837838,0
40.0,female,white,white,5648,0.7837837837837838,b1cbcd5b-27e9-4271-ae10-980b913341c2,0.7837837837837838,0
40.0,female,white,white,17960,0.7837837837837838,6d5801cc-79c4-4b1d-a368-ef60a1477ae7,0.7837837837837838,0
40.0,male,white,white,5662,0.7837837837837838,8b8abda2-9e7b-4fee-98f8-8266159044e5,0.7837837837837838,0
40.0,male,white,white,161,0.7837837837837838,8ce27e99-11a3-4ff1-93ab-a62854ef0c74,0.7837837837837838,0
40.0,male,white,white,22102,0.7837837837837838,fc20b6c7-d3ab-4e33-9846-2cd4abc66256,0.7837837837837838,0
40.0,male,white,white,22100,0.7837837837837838,f7acd99a-5a50-44e2-8d99-58c2d410e60d,0.7837837837837838,0
40.0,male,white,white,22120,0.7837837837837838,f6896832-6099-4e2a-b1f8-e9bdbf15a2d8,0.7837837837837838,0
40.0,male,white,white,8788,0.7837837837837838,dc833e2b-7000-4841-90fb-122cfe125426,0.7837837837837838,0
40.0,female,hisp,hisp,133,0.7837837837837838,9e5c7621-1542-4432-bfc6-175194b9c950,0.7837837837837838,2
40.0,female,white,white,8785,0.7837837837837838,047d8c3a-bd18-45de-a305-dc464cca166c,0.7837837837837838,0
40.0,female,white,white,8782,0.7837837837837838,b0abf152-4cf3-4cec-8a48-a8f4a554a719,0.7837837837837838,0
40.0,male,white,white,22140,0.7837837837837838,f23777e3-d12f-48ec-a755-e995a62207fc,0.7837837837837838,0
40.0,female,hisp,hisp,22138,0.7837837837837838,bd011e02-ab50-465e-b6ee-76d705d570e8,0.7837837837837838,2
40.0,male,white,white,5654,0.7837837837837838,bcd21585-94f3-4761-abc5-af245d69897f,0.7837837837837838,0
40.0,female,white,white,17871,0.7837837837837838,7dd31c10-67ee-4b17-9b4e-1563f8d019ee,0.7837837837837838,0
40.0,male,white,white,17806,0.7837837837837838,95bd27d8-0911-40b8-8038-7d2419d6b1a3,0.7837837837837838,0
40.0,male,white,white,17817,0.7837837837837838,3e5cc5d7-e25b-4c39-925f-4a89502a5f03,0.7837837837837838,0
40.0,female,white,white,17820,0.7837837837837838,0e6222a3-258b-45e9-99d8-6cb335e49305,0.7837837837837838,0
40.0,male,white,white,17894,0.7837837837837838,8793adf8-7b74-495f-8d53-ea602e2fa665,0.7837837837837838,0
40.0,male,white,white,17902,0.7837837837837838,ff7aaaf8-10d5-417c-bfbf-693c78d498d4,0.7837837837837838,0
40.0,male,white,white,2977,0.7837837837837838,98e8f006-10ee-4cd0-a37e-23363695d10e,0.7837837837837838,0
40.0,male,white,white,7228,0.7837837837837838,e519953d-3e7d-4274-840b-e20999606035,0.7837837837837838,0
40.0,female,white,white,117,0.7837837837837838,c458dfe9-8182-4dce-acdb-244eb72533c6,0.7837837837837838,0
40.0,female,white,white,7218,0.7837837837837838,17a11e36-a9d3-4b1d-8139-22d9fef5124e,0.7837837837837838,0
40.0,male,white,white,13796,0.7837837837837838,a821a028-a00a-4653-b479-b4189d45a9e9,0.7837837837837838,0
40.0,female,white,white,11318,0.7837837837837838,69df6ffa-9e65-4878-bc35-b16e35111645,0.7837837837837838,0
40.0,female,white,white,11339,0.7837837837837838,d463fd64-1f18-42d9-91af-ae20d26d2068,0.7837837837837838,0
40.0,female,white,white,11334,0.7837837837837838,390ff8dc-c37d-403a-8e00-70bfce06be66,0.7837837837837838,0
40.0,male,white,white,3018,0.7837837837837838,8f6dbb23-6f3d-4d92-9902-e34e2b950abc,0.7837837837837838,0
40.0,male,white,white,3024,0.7837837837837838,c7048f88-7e0a-4bfb-ba51-482b0e2cfe94,0.7837837837837838,0
40.0,male,white,white,22395,0.7837837837837838,9d759029-8dfb-4443-9913-0ef08a55557d,0.7837837837837838,0
40.0,female,white,white,68,0.7837837837837838,1b3ed8bb-5e5f-4f72-8be1-19ca3b75ba35,0.7837837837837838,0
40.0,male,white,white,22334,0.7837837837837838,195ff866-755e-472c-9369-44132dc8d4eb,0.7837837837837838,0
40.0,male,white,white,22347,0.7837837837837838,676f8806-5eb8-40e4-9119-e11c964286c1,0.7837837837837838,0
40.0,female,white,white,5,0.7837837837837838,9c6d1b2a-fc35-44f9-93a6-c58df417e7ec,0.7837837837837838,0
40.0,female,white,white,8855,0.7837837837837838,59e8226b-8b40-40e4-af83-1ee2c5b65bc3,0.7837837837837838,0
40.0,male,white,white,11323,0.7837837837837838,fa31c8b5-e3a5-4b1b-b590-6431f952a65f,0.7837837837837838,0
40.0,female,white,white,5285,0.7837837837837838,e0d54ded-5a25-42c1-b277-0ee8ad445def,0.7837837837837838,0
40.0,male,white,white,5299,0.7837837837837838,d03bb21d-5c0b-4907-9f59-970b58662147,0.7837837837837838,0
40.0,male,white,white,21603,0.7837837837837838,73b9e070-e562-4823-a60a-e3c11c9e86a0,0.7837837837837838,0
40.0,female,white,white,21599,0.7837837837837838,4c2e5f31-be1d-4ec4-af0e-b795481fb99b,0.7837837837837838,0
40.0,male,white,white,21621,0.7837837837837838,4882dcc2-ec89-44ee-a454-e595c867999c,0.7837837837837838,0
40.0,female,white,white,13537,0.7837837837837838,ec321ff0-bd0f-4e8a-93c1-a87ed2e08847,0.7837837837837838,0
40.0,female,white,white,13542,0.7837837837837838,473377e9-bff6-48b9-8c38-092056b74a20,0.7837837837837838,0
40.0,male,white,white,14177,0.7837837837837838,b11f0c57-a3a8-4f14-91e5-1b7c576fdfa1,0.7837837837837838,0
40.0,male,white,white,372,0.7837837837837838,2fd95172-7b91-4563-973b-7adc664268af,0.7837837837837838,0
40.0,male,white,white,367,0.7837837837837838,639eb2f2-3cd7-4388-b4c2-1fad4a543f18,0.7837837837837838,0
40.0,female,white,white,14027,0.7837837837837838,aa5f56af-806c-4767-8d5c-ce481b404994,0.7837837837837838,0
40.0,female,white,white,5851,0.7837837837837838,3204fa7a-2104-469d-b373-81c5cd00e090,0.7837837837837838,0
40.0,female,white,white,13984,0.7837837837837838,afaee15d-8ec5-4244-8ff7-1f3d91aa7def,0.7837837837837838,0
40.0,male,white,white,13997,0.7837837837837838,68293a56-2da2-404d-acf2-827f482eb98c,0.7837837837837838,0
40.0,male,asian,asian,14006,0.7837837837837838,6788f099-fee3-4bb1-abd8-e081fa06ffbd,0.7837837837837838,3
40.0,male,white,white,14011,0.7837837837837838,1ca6fb10-2f44-4d13-bf62-dc4421ee0fb7,0.7837837837837838,0
40.0,male,white,white,373,0.7837837837837838,ba0b8702-6116-44bc-9504-a4d3314b6003,0.7837837837837838,0
40.0,male,white,white,390,0.7837837837837838,6c7b03d8-afb6-4298-8a65-9af19810ab7c,0.7837837837837838,0
40.0,male,white,white,21667,0.7837837837837838,f01c117a-1212-41e6-92b8-abbcfc4dd958,0.7837837837837838,0
40.0,female,hisp,hisp,21665,0.7837837837837838,9877a787-2e06-4ef3-973d-b8dc60efc914,0.7837837837837838,2
40.0,female,hisp,hisp,21675,0.7837837837837838,486a7cbe-b341-4bd0-944b-b667af45563c,0.7837837837837838,2
40.0,male,white,white,21684,0.7837837837837838,129b5359-3f38-41ca-9d98-5d709616185c,0.7837837837837838,0
40.0,male,white,white,5840,0.7837837837837838,4f45d113-86b9-493c-8370-2f37ed9ea896,0.7837837837837838,0
40.0,male,white,white,5941,0.7837837837837838,d1a4b65b-af5f-447d-8ca1-673de453765a,0.7837837837837838,0
40.0,male,white,white,5892,0.7837837837837838,4b114686-4f8d-42fa-bd82-f5a5ecbde165,0.7837837837837838,0
40.0,male,white,white,5885,0.7837837837837838,adf56b93-1ef4-4836-a84d-10f3cb5894b2,0.7837837837837838,0
40.0,male,white,white,13562,0.7837837837837838,4d9d8055-a313-43b8-8c0c-9b6676259492,0.7837837837837838,0
40.0,female,white,white,14072,0.7837837837837838,1206e3a2-568d-4ddd-991a-6ad4ed231033,0.7837837837837838,0
40.0,female,white,white,5398,0.7837837837837838,31038d70-5fb5-450f-b1db-6f8c6b5c27da,0.7837837837837838,0
40.0,female,white,white,5364,0.7837837837837838,3e8535b1-2f45-4182-86dc-c9d33693e2b2,0.7837837837837838,0
40.0,male,white,white,5367,0.7837837837837838,15005bd2-ffae-46d2-9b3e-c08f49856331,0.7837837837837838,0
40.0,female,white,white,14147,0.7837837837837838,9339304d-e8b0-40a8-b705-9736e77784ae,0.7837837837837838,0
40.0,female,white,white,5294,0.7837837837837838,9e4b2b6f-5bb5-4fbc-94ba-adc8557e3106,0.7837837837837838,0
40.0,female,white,white,5280,0.7837837837837838,ae57df0b-cfed-42ae-bfd4-a4b7cd98e0f4,0.7837837837837838,0
40.0,male,white,white,14244,0.7837837837837838,222f49f1-4aa7-43ec-92a1-6345bf999ef8,0.7837837837837838,0
40.0,male,white,white,14257,0.7837837837837838,7f6dd863-4890-4c4c-8083-97e3aba7e1dc,0.7837837837837838,0
40.0,male,white,white,14188,0.7837837837837838,7b908190-efa0-4258-8a7d-1ec176a749b0,0.7837837837837838,0
40.0,male,white,white,5396,0.7837837837837838,4363b51a-de72-47f7-9488-d6dccb142fdd,0.7837837837837838,0
40.0,male,white,white,14080,0.7837837837837838,de2b1740-44c2-47f8-a368-792943d793e1,0.7837837837837838,0
40.0,female,white,white,14111,0.7837837837837838,012f0a9d-fbfe-4502-871b-5589bc7742c2,0.7837837837837838,0
40.0,male,white,white,5308,0.7837837837837838,9921669a-bdd7-44c3-9a5b-9dcf4437f9e4,0.7837837837837838,0
40.0,female,white,white,13509,0.7837837837837838,b4928666-9254-4bcb-ac58-8c7181d56cc4,0.7837837837837838,0
40.0,female,white,white,5914,0.7837837837837838,4b72832d-59d2-491f-81c0-2c098ff6abe4,0.7837837837837838,0
40.0,male,white,white,5923,0.7837837837837838,c8dec94d-51f6-41a5-b5ad-978741ab5533,0.7837837837837838,0
40.0,male,white,white,13525,0.7837837837837838,d602f3fb-fd3f-41e8-90fd-63181e19e130,0.7837837837837838,0
40.0,female,white,white,5267,0.7837837837837838,2587faa4-9553-45c1-920c-0e10530af01f,0.7837837837837838,0
40.0,female,white,white,8666,0.7837837837837838,d73eadd2-99a2-4f88-b273-4017a2bd2d9e,0.7837837837837838,0
40.0,male,white,white,8680,0.7837837837837838,19cbdd8c-14be-418c-91a7-dac9c0e776d3,0.7837837837837838,0
40.0,female,white,white,315,0.7837837837837838,53c305f0-8fef-4496-bd34-f1a250ad5641,0.7837837837837838,0
40.0,female,white,white,323,0.7837837837837838,7aaedb72-11ea-4c29-a309-1b58608c18e3,0.7837837837837838,0
40.0,female,white,white,331,0.7837837837837838,f2ca505b-5a79-46bd-a6ca-55f05030929d,0.7837837837837838,0
40.0,male,white,white,21801,0.7837837837837838,199c6671-7c3d-471e-8446-f4c32b3b22af,0.7837837837837838,0
40.0,male,white,white,21762,0.7837837837837838,182730ca-233b-458a-95de-f9ef97e3cd57,0.7837837837837838,0
40.0,male,white,white,21778,0.7837837837837838,09620a7a-faa4-4312-97ad-2723cd191716,0.7837837837837838,0
40.0,male,asian,asian,5438,0.7837837837837838,153533aa-d15d-4a46-b448-cb9ebb6a6022,0.7837837837837838,3
40.0,female,white,white,14055,0.7837837837837838,e4508f01-6d50-48d4-8064-984717ea105b,0.7837837837837838,0
40.0,female,black,black,8646,0.7837837837837838,2f32e22d-1fda-4a27-8ba2-ab7cbd88fb88,0.7837837837837838,1
40.0,male,white,white,5445,0.7837837837837838,ba30bedb-f3fe-4eae-97e3-a6d3523bf2b7,0.7837837837837838,0
40.0,male,white,white,21705,0.7837837837837838,cd10c512-e20d-453f-b040-1ebefddef487,0.7837837837837838,0
40.0,female,white,white,364,0.7837837837837838,ba3a449e-3ee6-4c31-a72e-cac5024a2d00,0.7837837837837838,0
40.0,male,white,white,21745,0.7837837837837838,dc9aee21-3884-4863-9f41-3f4aa9ac33d7,0.7837837837837838,0
40.0,male,white,white,9042,0.7837837837837838,28f109db-2350-43c6-83e5-8d8b146afcb2,0.7837837837837838,0
40.0,female,white,white,14009,0.7837837837837838,11dab8dd-c758-4ee8-8cf4-ddaa72777bcd,0.7837837837837838,0
40.0,female,white,white,13594,0.7837837837837838,56c06da4-e885-4d8b-bad1-7dc88b0a3d42,0.7837837837837838,0
40.0,female,white,white,13606,0.7837837837837838,95501e43-26e6-4025-b073-8c51fb682477,0.7837837837837838,0
40.0,female,white,white,13602,0.7837837837837838,45236a6e-f34c-4e04-963c-e2adeb5b69b9,0.7837837837837838,0
40.0,male,asian,asian,5469,0.7837837837837838,f3a80ade-c6d5-4a5d-b916-92cd2e584b88,0.7837837837837838,3
