lsat,gender,race1,z,id,quality,uuid,score,group
45.0,female,white,female,18734,0.918918918918919,49feed14-7c7d-4e53-8743-e816ddf708ca,0.918918918918919,1
45.0,male,asian,male,20504,0.918918918918919,047b2bee-83f3-4749-a47a-bd1f41c3c10e,0.918918918918919,0
45.0,male,white,male,3246,0.918918918918919,fa0b227f-6334-400b-8eab-85fde0e6db64,0.918918918918919,0
45.0,female,white,female,20494,0.918918918918919,c9a142e8-af11-4eba-b462-c57a24623b5c,0.918918918918919,1
45.0,female,white,female,3302,0.918918918918919,d56eb0f9-7a35-4e6a-8afa-b0bc77239485,0.918918918918919,1
45.0,female,white,female,9229,0.918918918918919,f020560c-b248-4fe6-80cb-0f663d979ddd,0.918918918918919,1
45.0,male,white,male,20442,0.918918918918919,7b42aaf1-9d71-4939-a263-4b9af3c6f867,0.918918918918919,0
45.0,male,white,male,488,0.918918918918919,aadf9037-8bb2-480e-813f-810f0a4af55e,0.918918918918919,0
45.0,male,white,male,3084,0.918918918918919,f3dd396e-a1f5-4f4d-871c-554a6e14483b,0.918918918918919,0
45.0,female,white,female,20419,0.918918918918919,1df17d89-884d-4cb1-afa4-886608210668,0.918918918918919,1
45.0,male,asian,male,20435,0.918918918918919,ac042d9d-a284-4c82-8776-c010f870cc10,0.918918918918919,0
45.0,female,white,female,2118,0.918918918918919,6efca9f1-0157-469d-8bd2-acc47d3034c8,0.918918918918919,1
45.0,male,white,male,2029,0.918918918918919,f7d256b3-a443-4108-8e9b-af80207066cc,0.918918918918919,0
45.0,male,white,male,14330,0.918918918918919,41ca0b84-6dd4-49cc-af1e-273f618ca06b,0.918918918918919,0
45.0,female,white,female,14955,0.918918918918919,243d5eba-dcdc-431b-96e2-b90dbfd9f301,0.918918918918919,1
45.0,male,white,male,15733,0.918918918918919,8b06dd61-d44b-4ae4-8a93-dd73048d566b,0.918918918918919,0
45.0,female,white,female,5301,0.918918918918919,05aa2860-711c-49d8-ad8f-ca1ef5454953,0.918918918918919,1
45.0,male,white,male,9296,0.918918918918919,6197d8f9-0eac-45f4-83d3-fbaff60b53db,0.918918918918919,0
45.0,male,white,male,12085,0.918918918918919,416c3955-4c88-41e5-a029-d3de0318c18c,0.918918918918919,0
45.0,female,white,female,6562,0.918918918918919,01366d94-1aeb-4114-84cc-01dcba531a44,0.918918918918919,1
45.0,female,white,female,6651,0.918918918918919,6c0ecc65-aae0-4019-8cb9-20efc6045d6d,0.918918918918919,1
45.0,female,white,female,6637,0.918918918918919,e71dd418-5736-47aa-a156-5a287ae5c4f8,0.918918918918919,1
45.0,female,white,female,995,0.918918918918919,90838c00-7370-41d8-bccc-8a7d18cff8a1,0.918918918918919,1
45.0,female,white,female,13187,0.918918918918919,6a6002a2-8448-40d5-8f93-8bcb168791d3,0.918918918918919,1
45.0,female,white,female,13186,0.918918918918919,aface0e9-a144-454a-9185-17acd9a76580,0.918918918918919,1
45.0,female,white,female,14276,0.918918918918919,108bc5e0-6048-4d6a-920f-2e61fe314ba8,0.918918918918919,1
45.0,male,hisp,male,13177,0.918918918918919,8bc84218-eab8-46a8-83d2-4d0a06b1d736,0.918918918918919,0
45.0,female,white,female,956,0.918918918918919,2301f235-ef27-42a4-bf3f-ac7e6d7b53ca,0.918918918918919,1
45.0,female,white,female,10172,0.918918918918919,86c78c1d-542b-4cf6-ae43-8d73129ca5ab,0.918918918918919,1
45.0,male,white,male,6488,0.918918918918919,ece2b79e-4bf6-48e7-b855-03bbddbf3a39,0.918918918918919,0
45.0,female,white,female,10254,0.918918918918919,3958a610-eead-474a-9b95-946dba6b65ae,0.918918918918919,1
45.0,female,white,female,9212,0.918918918918919,b0714b2b-c3e2-42ff-adc3-a8fc16de2ca9,0.918918918918919,1
45.0,male,white,male,12669,0.918918918918919,0198c322-8c4d-47db-9e06-2327eb6f962f,0.918918918918919,0
45.0,female,white,female,21087,0.918918918918919,5ffccd30-27b1-42a2-b20c-20193604d0da,0.918918918918919,1
45.0,male,hisp,male,13174,0.918918918918919,fac1371e-1903-43cd-b60f-6583718f5686,0.918918918918919,0
45.0,female,other,female,13426,0.918918918918919,60a00f40-4ab6-4dc8-a45d-302626d8967d,0.918918918918919,1
45.0,female,white,female,7954,0.918918918918919,abbea190-2396-4879-86e5-8f5fa0c51cec,0.918918918918919,1
45.0,male,white,male,7933,0.918918918918919,c19a3c46-1a6b-4da5-840a-d31b4652fc2e,0.918918918918919,0
45.0,male,other,male,13933,0.918918918918919,ff76db89-76c0-4f40-83ab-01a09d855814,0.918918918918919,0
45.0,female,white,female,14327,0.918918918918919,67042d10-7e5e-4edb-99a2-d02e263a6b96,0.918918918918919,1
45.0,male,white,male,14331,0.918918918918919,31743ea9-6456-4bc4-9525-5cfdb9c9e5dd,0.918918918918919,0
45.0,male,white,male,8064,0.918918918918919,2186bbe0-133e-4f04-8411-eca9c738095a,0.918918918918919,0
45.0,male,white,male,21638,0.918918918918919,df429e45-a290-49e5-bfb1-8d04e60ba1a1,0.918918918918919,0
45.0,female,asian,female,2027,0.918918918918919,1796e24e-9314-4429-8c61-0b55dd07e105,0.918918918918919,1
45.0,female,white,female,9418,0.918918918918919,8d3f2829-c6bb-4762-87fd-4ef6ae09fe2f,0.918918918918919,1
45.0,male,asian,male,7829,0.918918918918919,fd1d6915-90fa-49c1-9f15-dd67940b774f,0.918918918918919,0
45.0,male,white,male,17232,0.918918918918919,cc4d4317-4a62-4534-8aa0-a39b63d01d46,0.918918918918919,0
45.0,female,asian,female,3531,0.918918918918919,e6bfbd83-3e85-4d32-9c78-4dbc0025eaf6,0.918918918918919,1
45.0,female,white,female,3581,0.918918918918919,5e40d9e0-74fc-4013-9044-34877403d7eb,0.918918918918919,1
45.0,male,white,male,12016,0.918918918918919,ee340e75-2511-4ee2-984b-90408e20d15d,0.918918918918919,0
45.0,male,white,male,13527,0.918918918918919,442a2e8b-9376-40a3-b43c-8886d1b32851,0.918918918918919,0
45.0,male,white,male,17035,0.918918918918919,4ca99468-0cd3-4ee9-8fda-bc414315777b,0.918918918918919,0
45.0,male,white,male,18030,0.918918918918919,92861ae7-4e29-4bb4-a432-8accbea8ef16,0.918918918918919,0
45.0,male,white,male,6671,0.918918918918919,73f04f09-1fee-478a-b051-7831133a0b27,0.918918918918919,0
45.0,female,white,female,10089,0.918918918918919,751929d6-b33d-4c19-a82b-7ae98875fef1,0.918918918918919,1
45.0,female,white,female,10091,0.918918918918919,38006b36-e69f-4eb2-afbb-f89e826fc4f4,0.918918918918919,1
45.0,female,white,female,12949,0.918918918918919,c1575137-78c3-4ec5-986d-ac0c4b25ccb3,0.918918918918919,1
45.0,male,white,male,21375,0.918918918918919,2b106a5e-44a8-4798-9517-9d16928edc4a,0.918918918918919,0
45.0,female,white,female,21379,0.918918918918919,896dd5c4-66ee-4d3a-9135-aa615e33162a,0.918918918918919,1
45.0,male,white,male,13745,0.918918918918919,6e7ddc21-ef60-49ac-804d-746e0303b93a,0.918918918918919,0
45.0,female,white,female,13420,0.918918918918919,c4ba1be9-77cd-4d3b-8bf3-f8de1cc6f519,0.918918918918919,1
45.0,female,white,female,5350,0.918918918918919,53887407-8f6c-4aa3-bd34-7e2133c863f2,0.918918918918919,1
45.0,female,white,female,5282,0.918918918918919,274266a7-1768-426a-a331-b0aebc910d4f,0.918918918918919,1
45.0,female,white,female,5272,0.918918918918919,7388186d-e6d0-43d1-a590-87ec1f445bd9,0.918918918918919,1
45.0,male,white,male,5273,0.918918918918919,47da8cf3-9501-48e9-9ee0-9532124d906e,0.918918918918919,0
45.0,female,white,female,371,0.918918918918919,4e166053-c745-4575-a74a-d87a1a26a487,0.918918918918919,1
45.0,female,asian,female,9294,0.918918918918919,6e94d68e-3f02-4d6a-aa6c-b6f9b134c1ae,0.918918918918919,1
45.0,female,white,female,391,0.918918918918919,d4e3fa67-b2c0-4bf0-bb27-8df88ba2cc04,0.918918918918919,1
45.0,male,white,male,392,0.918918918918919,573362b5-91f5-4aa4-874c-6cace3c2ec7b,0.918918918918919,0
45.0,female,white,female,13183,0.918918918918919,72cd935a-6b82-4098-b923-3750ff4e60a3,0.918918918918919,1
45.0,female,white,female,9125,0.918918918918919,4ce3e7b4-feba-4a4c-a049-b96f76fabd26,0.918918918918919,1
45.0,male,white,male,9129,0.918918918918919,e2a7f614-ac8c-4dd9-ab9f-7d27704b94f7,0.918918918918919,0
45.0,male,white,male,9109,0.918918918918919,fbc2d8ad-fa8e-41e7-ace8-36be8879cb1d,0.918918918918919,0
45.0,male,white,male,9119,0.918918918918919,4afc51c9-da4d-4356-be9e-0d9971685c87,0.918918918918919,0
45.0,female,white,female,14229,0.918918918918919,a5e7a654-63a8-4ebc-83b3-ffbe16e8c2e9,0.918918918918919,1
45.0,male,white,male,13460,0.918918918918919,d51a6984-87bc-4482-8f6a-2ea88c6830e0,0.918918918918919,0
45.0,female,other,female,13462,0.918918918918919,d22712d5-3c7a-441f-a8a7-88805d6ad63f,0.918918918918919,1
45.0,male,white,male,17019,0.918918918918919,480d32ef-7fc7-4494-92d4-df54eb53014d,0.918918918918919,0
45.0,male,white,male,13635,0.918918918918919,a9d6f817-1d2d-4f7b-8241-6ba4cb17d44e,0.918918918918919,0
45.0,male,white,male,353,0.918918918918919,8cd70cec-627e-449f-b1f7-fb1220dfe3ce,0.918918918918919,0
45.0,male,white,male,12601,0.918918918918919,b79ddd76-610b-4af0-a6c0-cbc71f057c70,0.918918918918919,0
45.0,male,white,male,13961,0.918918918918919,11170890-3d6b-4fbf-b1f4-589dfcaee478,0.918918918918919,0
45.0,male,white,male,3148,0.918918918918919,d7499525-9972-4c59-baef-38d9d973ed45,0.918918918918919,0
45.0,male,white,male,12210,0.918918918918919,b43043f2-df60-49b1-904c-82623c20eb75,0.918918918918919,0
45.0,male,white,male,16831,0.918918918918919,55bd7ebd-f24c-4e9c-b127-77d2435807b2,0.918918918918919,0
45.0,female,white,female,21384,0.918918918918919,266340c1-7d93-434f-b2f9-9c38ff61d156,0.918918918918919,1
45.0,female,white,female,275,0.918918918918919,018abd6b-9c93-4ef0-962c-899f17256ff6,0.918918918918919,1
45.0,female,white,female,3088,0.918918918918919,c2e3e165-e4a6-428a-af1c-faae5cb3fba7,0.918918918918919,1
45.0,male,white,male,16739,0.918918918918919,edd7e315-4c97-4efc-97e6-301a6ea21911,0.918918918918919,0
45.0,male,white,male,263,0.918918918918919,2e7522cd-e1bd-498b-8c29-615b398ad1dd,0.918918918918919,0
45.0,female,white,female,13632,0.918918918918919,50c6207c-bd32-416f-a2e0-ba81abc4f132,0.918918918918919,1
45.0,male,white,male,20629,0.918918918918919,7cd94dd5-2129-43d9-9f0d-3b32f3d78c62,0.918918918918919,0
45.0,male,white,male,20600,0.918918918918919,cdcad0ab-c284-427d-80b8-34866cc1f9e9,0.918918918918919,0
45.0,female,white,female,3092,0.918918918918919,3148ee81-8463-4fc4-9cc6-cd4f0e5e96b8,0.918918918918919,1
45.0,male,white,male,2244,0.918918918918919,d3657d1b-5d46-4646-a9cb-fd7453e4255b,0.918918918918919,0
45.0,male,white,male,15535,0.918918918918919,01a9fe20-a598-4baf-bcdd-09917dd59c80,0.918918918918919,0
45.0,male,white,male,19063,0.918918918918919,594a9dd5-e769-42e9-bce6-4bd07e091f39,0.918918918918919,0
45.0,female,white,female,10148,0.918918918918919,5399b616-90ed-495a-944e-4cc7871682db,0.918918918918919,1
45.0,female,black,female,10138,0.918918918918919,04024c19-5097-4db6-9bae-3ee0b88d1316,0.918918918918919,1
45.0,male,other,male,15643,0.918918918918919,9b0af043-241f-4d02-b490-65cf18b9946b,0.918918918918919,0
45.0,female,white,female,13162,0.918918918918919,0255aea3-5c5b-4c87-a9cb-3e6b83e5d21e,0.918918918918919,1
45.0,male,white,male,6275,0.918918918918919,515734a1-c6cc-44df-9914-9feacf40e485,0.918918918918919,0
45.0,male,white,male,1279,0.918918918918919,a7e53870-f932-436b-a0ac-34c3ff1517dc,0.918918918918919,0
45.0,female,white,female,10337,0.918918918918919,745bdf5c-681e-4326-bef6-8e07e2b774e0,0.918918918918919,1
45.0,male,white,male,21045,0.918918918918919,cb2cec7d-0a4f-4a50-ba1e-58bb2721ba58,0.918918918918919,0
45.0,female,white,female,12145,0.918918918918919,f13b3ec6-f4db-4675-be00-b8a156945930,0.918918918918919,1
45.0,male,white,male,13443,0.918918918918919,8d7578d8-8960-444c-bb70-9381d2455c77,0.918918918918919,0
45.0,male,white,male,13439,0.918918918918919,cb787677-77ed-4fe7-8272-7519ef8b70d5,0.918918918918919,0
45.0,male,white,male,12156,0.918918918918919,85668b58-d182-48d5-a146-7e422628ed92,0.918918918918919,0
45.0,male,white,male,12154,0.918918918918919,c7dde74b-8888-44d1-a965-4a3baff84022,0.918918918918919,0
45.0,male,white,male,2114,0.918918918918919,c2365ed3-3006-4cbf-8506-b45d14ffa1e5,0.918918918918919,0
45.0,male,white,male,20514,0.918918918918919,4606c1e5-ea07-4122-ac31-0523ea6f600c,0.918918918918919,0
45.0,male,asian,male,10284,0.918918918918919,741499de-87aa-4d13-b2a1-0ab988c251d0,0.918918918918919,0
45.0,male,white,male,3230,0.918918918918919,04f39c3e-4dc9-4386-a1da-01f7c2b8fea0,0.918918918918919,0
45.0,female,white,female,9284,0.918918918918919,4055917c-009f-432e-a4cd-cbea5713ffe4,0.918918918918919,1
45.0,male,asian,male,14252,0.918918918918919,1f8394b1-a0c4-4e89-9f32-2ce6a330e0e2,0.918918918918919,0
45.0,female,white,female,12155,0.918918918918919,a6ce01ab-3064-4f0f-afe5-59b1d179ecb3,0.918918918918919,1
45.0,male,white,male,3176,0.918918918918919,9e53c7c0-1bef-42e0-82db-cf1afb86f904,0.918918918918919,0
45.0,female,white,female,13946,0.918918918918919,bfd689fb-26d2-4bdd-b599-a50e1d8571e6,0.918918918918919,1
45.0,male,white,male,22108,0.918918918918919,9da6f246-b1df-4b48-a59a-b33c8d35aebd,0.918918918918919,0
45.0,female,white,female,13400,0.918918918918919,6458a0db-2eee-4656-9af9-63f9292214e7,0.918918918918919,1
45.0,female,white,female,3185,0.918918918918919,70ca04b6-9469-4798-bf14-ab05f274b12f,0.918918918918919,1
45.0,female,white,female,10952,0.918918918918919,16072ad9-d224-4d48-a79a-8333e5b7bac9,0.918918918918919,1
45.0,male,white,male,10954,0.918918918918919,1b8bdad1-eafc-405b-86b8-20cdfd4f0cc9,0.918918918918919,0
45.0,male,asian,male,13008,0.918918918918919,9df55285-79f3-4dad-83aa-ced77db5309b,0.918918918918919,0
45.0,male,white,male,6374,0.918918918918919,ab37c72e-baa7-423d-b9b5-26e7bb60265c,0.918918918918919,0
45.0,male,white,male,18304,0.918918918918919,5235d3ed-176f-4e5f-99b3-b4a0004048df,0.918918918918919,0
45.0,female,white,female,6370,0.918918918918919,628b6339-bb97-4d46-87c6-8cc08728fe6f,0.918918918918919,1
45.0,female,white,female,10275,0.918918918918919,9fa11771-2fe4-4592-8212-b3413af723a5,0.918918918918919,1
45.0,female,white,female,10849,0.918918918918919,72c7be96-2d8f-4b10-8965-f3c895bf8c70,0.918918918918919,1
45.0,female,white,female,3138,0.918918918918919,2d00e3be-b4e4-47ea-8a0d-137902295eae,0.918918918918919,1
45.0,male,white,male,13798,0.918918918918919,0c5743ca-0dc1-4ab5-a355-b49fbdfdd610,0.918918918918919,0
45.0,male,white,male,13787,0.918918918918919,b7eec4a6-1a32-4177-bf6b-81ec358f0bd1,0.918918918918919,0
45.0,male,white,male,12239,0.918918918918919,6ffff73a-c557-4a8e-8c65-5c639ea098ac,0.918918918918919,0
45.0,male,white,male,327,0.918918918918919,13be0b36-3531-4034-a986-b37bedff6b05,0.918918918918919,0
45.0,female,white,female,310,0.918918918918919,a05036f8-d869-47a6-b9b5-8e3e2c1483a6,0.918918918918919,1
45.0,male,white,male,22110,0.918918918918919,410d08bb-4cde-42a8-b637-b2994e66774a,0.918918918918919,0
45.0,female,white,female,8151,0.918918918918919,3b604f16-c5ec-4db2-b97c-08136b9234c6,0.918918918918919,1
45.0,male,white,male,16941,0.918918918918919,66bd1ce0-91ee-4474-b618-7af002335802,0.918918918918919,0
45.0,male,white,male,5477,0.918918918918919,d1015c52-15d4-493f-a479-01078e58eea6,0.918918918918919,0
44.5,female,white,female,17392,0.9054054054054054,6c6bf468-cc94-443f-9b6a-e303b1ffcb37,0.9054054054054054,1
44.5,female,white,female,7465,0.9054054054054054,4091d807-1acc-49d1-ba1e-014232f26c94,0.9054054054054054,1
44.5,male,white,male,10060,0.9054054054054054,2e848620-192a-4cc0-bc54-330ee574026d,0.9054054054054054,0
44.0,female,white,female,21410,0.8918918918918919,0dd28b70-79ab-45a4-b9eb-3fd1b360fe79,0.8918918918918919,1
44.0,female,white,female,6395,0.8918918918918919,443e6af7-c41d-4d77-8593-ff24748f4926,0.8918918918918919,1
44.0,male,white,male,6365,0.8918918918918919,8a561c41-65e1-4405-90f7-0d484cce40aa,0.8918918918918919,0
44.0,male,white,male,18298,0.8918918918918919,f1d986a0-e983-4374-b30e-17601ee1762b,0.8918918918918919,0
44.0,female,black,female,6358,0.8918918918918919,b3392f25-23df-469a-b030-d1ba57efc891,0.8918918918918919,1
44.0,male,white,male,15009,0.8918918918918919,8c661be5-b266-4a30-b663-92af12769f08,0.8918918918918919,0
44.0,male,white,male,15010,0.8918918918918919,122826f3-0f1a-4a63-b393-9d299d83c86f,0.8918918918918919,0
44.0,male,white,male,10940,0.8918918918918919,514cfb74-9a5a-4630-af60-3e6109514b8a,0.8918918918918919,0
44.0,male,white,male,10288,0.8918918918918919,1004d805-9f4e-491a-bcdf-b5581e9e394e,0.8918918918918919,0
44.0,female,white,female,5329,0.8918918918918919,da98d07e-1427-4133-969f-91d6fd49d71f,0.8918918918918919,1
44.0,female,white,female,5337,0.8918918918918919,c826478f-b0c2-453d-b067-6729c1b1d627,0.8918918918918919,1
44.0,male,white,male,21394,0.8918918918918919,f3b086cd-2e66-4af8-9a3b-ea8e66e5424c,0.8918918918918919,0
44.0,male,white,male,5447,0.8918918918918919,547540c6-0d98-4445-a64e-9cddca812751,0.8918918918918919,0
44.0,male,white,male,15014,0.8918918918918919,05a424a9-1636-4954-a814-c36abb628a35,0.8918918918918919,0
44.0,male,white,male,19128,0.8918918918918919,e5918e83-3574-4032-bf86-7f0ef4675c8c,0.8918918918918919,0
44.0,female,white,female,15017,0.8918918918918919,6d497ac6-37a1-44be-bca0-2f850ace25b3,0.8918918918918919,1
44.0,female,white,female,305,0.8918918918918919,b94aab07-f6a6-44cc-b913-6889efd7d524,0.8918918918918919,1
44.0,female,white,female,16892,0.8918918918918919,ef78bfcf-5306-40c2-b155-7db1e3e338a5,0.8918918918918919,1
44.0,female,white,female,8301,0.8918918918918919,ec5c7832-5511-4c80-8768-774605159a06,0.8918918918918919,1
44.0,female,white,female,9197,0.8918918918918919,6fb74776-26cf-4d05-8a28-f5bb8a6838c6,0.8918918918918919,1
44.0,male,white,male,22145,0.8918918918918919,7893362e-819b-44ae-92ff-0ea614eab92f,0.8918918918918919,0
44.0,female,white,female,10942,0.8918918918918919,6dd222e5-265a-4879-8832-ef2d5fc07361,0.8918918918918919,1
44.0,female,white,female,8142,0.8918918918918919,c7391400-79d1-4eb9-9ac4-f87dbaff453c,0.8918918918918919,1
44.0,male,white,male,8146,0.8918918918918919,a1642567-cf85-4786-a8a0-24af3178f114,0.8918918918918919,0
44.0,male,white,male,16959,0.8918918918918919,bca88763-4877-4113-a4e8-62acaeb36e4a,0.8918918918918919,0
44.0,male,white,male,8133,0.8918918918918919,af90603e-5d9c-49fd-a896-dd1053f17f5e,0.8918918918918919,0
44.0,female,asian,female,3281,0.8918918918918919,89bd5b72-da84-4301-9451-ea755a528431,0.8918918918918919,1
44.0,male,white,male,12140,0.8918918918918919,9543b71b-8f20-4930-a615-8df061c50c9b,0.8918918918918919,0
44.0,female,white,female,14269,0.8918918918918919,1a3e0a34-d0ac-440d-b8fc-6f996f83c796,0.8918918918918919,1
44.0,female,white,female,13449,0.8918918918918919,30ebe63c-a18b-4217-97cf-18fdba90a564,0.8918918918918919,1
44.0,male,white,male,13453,0.8918918918918919,6f56f781-0561-472c-b965-200ce2abcf15,0.8918918918918919,0
44.0,female,white,female,13440,0.8918918918918919,53b64130-ee65-4139-8abc-aee467c3b311,0.8918918918918919,1
44.0,female,white,female,9184,0.8918918918918919,e27b521d-504d-48e9-ab5b-42d0c05571c1,0.8918918918918919,1
44.0,male,white,male,16903,0.8918918918918919,40cae33a-ac41-47e1-bbf2-ada30ba43dd0,0.8918918918918919,0
44.0,male,white,male,16907,0.8918918918918919,28bf38e9-1665-4ffb-9110-f208db7ac17a,0.8918918918918919,0
44.0,male,white,male,16908,0.8918918918918919,bbed49f9-a297-4c8c-a252-1755329d5951,0.8918918918918919,0
44.0,male,white,male,8176,0.8918918918918919,1c334c5b-0cc8-421b-8782-18c511dd2591,0.8918918918918919,0
44.0,male,white,male,20594,0.8918918918918919,b99c64ec-af7f-4d71-8172-09bdfccd7bf9,0.8918918918918919,0
44.0,male,white,male,359,0.8918918918918919,c32f10b9-bb33-454c-b2b6-a00ddc2968eb,0.8918918918918919,0
44.0,female,white,female,316,0.8918918918918919,188aa064-7354-465e-8978-21b2ae67d443,0.8918918918918919,1
44.0,male,other,male,333,0.8918918918918919,e9046f21-6f4f-4885-a5f7-37fa20217b58,0.8918918918918919,0
44.0,male,white,male,22124,0.8918918918918919,d149b869-c21c-4496-9723-771fce861b4f,0.8918918918918919,0
44.0,male,white,male,15051,0.8918918918918919,39a887e8-902d-4ea0-abcf-43aa620ebae6,0.8918918918918919,0
44.0,male,white,male,15031,0.8918918918918919,9abcb661-2f8f-4cea-ba53-dd06229b3874,0.8918918918918919,0
44.0,male,white,male,13486,0.8918918918918919,7a69b38e-44da-4fb2-9538-00f4770c7ee8,0.8918918918918919,0
44.0,male,white,male,15530,0.8918918918918919,f6720419-9321-47b5-9b95-62394a50d2db,0.8918918918918919,0
44.0,male,white,male,10136,0.8918918918918919,f703e03e-b6f3-43a0-b863-3ddecf6b69a2,0.8918918918918919,0
44.0,male,white,male,15659,0.8918918918918919,89b27199-af87-40e7-b608-29c999a534ae,0.8918918918918919,0
44.0,male,white,male,13150,0.8918918918918919,51fcdca5-1276-4280-8fe9-5616873723ae,0.8918918918918919,0
44.0,female,white,female,13200,0.8918918918918919,221b773e-df0f-421b-bf2f-82ca3bd5c38b,0.8918918918918919,1
44.0,male,white,male,1319,0.8918918918918919,082ecadf-c47f-477e-9358-c7d119918de3,0.8918918918918919,0
44.0,female,white,female,19049,0.8918918918918919,b97a6938-3bef-4834-8641-9fa1046a0e34,0.8918918918918919,1
44.0,female,white,female,15061,0.8918918918918919,692eae34-01a3-4943-9a76-8ca9d42059d5,0.8918918918918919,1
44.0,female,white,female,15056,0.8918918918918919,1aea1f4c-d1e7-483e-9ded-b12cf826f4d6,0.8918918918918919,1
44.0,female,white,female,5434,0.8918918918918919,19f57af8-6a3d-43e2-bef7-16cc58f02a74,0.8918918918918919,1
44.0,female,white,female,9171,0.8918918918918919,4e59af24-af71-4621-8f35-2d0213997689,0.8918918918918919,1
44.0,male,white,male,9108,0.8918918918918919,6f0fd9f6-051c-4c19-819b-ea9acba45eca,0.8918918918918919,0
44.0,female,white,female,3102,0.8918918918918919,8e384d42-03fd-4169-8110-b09c19fcfe79,0.8918918918918919,1
44.0,female,white,female,2200,0.8918918918918919,17b4a1e9-5f86-4406-9e76-e825faaafc51,0.8918918918918919,1
44.0,male,white,male,2158,0.8918918918918919,2d1b5685-de42-42b7-8e88-2c1f8f069ed1,0.8918918918918919,0
44.0,male,white,male,14216,0.8918918918918919,ec71abb1-c7f9-4caf-904d-1aef520c324b,0.8918918918918919,0
44.0,male,white,male,3063,0.8918918918918919,ad13180e-bba8-4ecf-b2a0-166a6625b299,0.8918918918918919,0
44.0,male,white,male,20598,0.8918918918918919,237c5b4b-250b-4f82-8eb6-73d26d661e0c,0.8918918918918919,0
44.0,male,white,male,20573,0.8918918918918919,8f7097e6-faab-4a94-b22f-ad9528a23903,0.8918918918918919,0
44.0,female,white,female,20609,0.8918918918918919,29415086-0f82-4d98-80de-28be69d4ecc3,0.8918918918918919,1
44.0,female,white,female,20610,0.8918918918918919,3ed6002a-0586-4eec-a2c5-2998eb4f3c90,0.8918918918918919,1
44.0,female,white,female,9040,0.8918918918918919,b03a22ad-5260-431e-95d3-ca7662d928d0,0.8918918918918919,1
44.0,male,white,male,16838,0.8918918918918919,8a082e05-d410-47b6-89a3-c4ef2bd14879,0.8918918918918919,0
44.0,male,white,male,9186,0.8918918918918919,ead299a7-a0da-47e4-907a-c017802b3db8,0.8918918918918919,0
44.0,female,white,female,3156,0.8918918918918919,88cc7a1c-d640-488a-b63d-80fcbada3b11,0.8918918918918919,1
44.0,male,white,male,3157,0.8918918918918919,9e10ad0d-078a-4294-bdf7-e2d83aff1a18,0.8918918918918919,0
44.0,male,white,male,21029,0.8918918918918919,54692131-6bc3-4051-8734-fbd268b2bf35,0.8918918918918919,0
44.0,male,white,male,12180,0.8918918918918919,d9564d7b-0347-4d82-9511-54dc9d86d7ca,0.8918918918918919,0
44.0,male,white,male,16836,0.8918918918918919,a3b7a3ab-8121-458e-a6e0-c3eca96302ae,0.8918918918918919,0
44.0,male,white,male,13639,0.8918918918918919,2d9e1592-5adf-483b-b18a-1de73d139257,0.8918918918918919,0
44.0,male,white,male,283,0.8918918918918919,5bb3ead0-7692-48e4-8eec-b87e00d81bda,0.8918918918918919,0
44.0,male,white,male,288,0.8918918918918919,89b43f85-0ba0-4fec-bc74-5ade4f2958b1,0.8918918918918919,0
44.0,female,white,female,3064,0.8918918918918919,08d04c07-8b0e-41e4-80a4-beee928b0b30,0.8918918918918919,1
44.0,male,white,male,16274,0.8918918918918919,f5a30d07-834d-4e44-81f7-a15cee7fea78,0.8918918918918919,0
44.0,female,white,female,15536,0.8918918918918919,709388be-4417-4f33-9583-e3ad0abfcbaf,0.8918918918918919,1
44.0,female,white,female,15524,0.8918918918918919,900afe69-28a1-4481-b2eb-1baf6cdfd7fc,0.8918918918918919,1
44.0,male,white,male,15515,0.8918918918918919,7ba7664b-9819-4447-8769-71dd6ea9e917,0.8918918918918919,0
44.0,female,white,female,5549,0.8918918918918919,ace0506f-6b1d-419a-99cf-48568783e0b1,0.8918918918918919,1
44.0,female,white,female,5571,0.8918918918918919,6458fe7e-df65-4cd7-afb5-1e49d4a47841,0.8918918918918919,1
44.0,male,white,male,5532,0.8918918918918919,e76203f8-c204-4b9a-8339-d715f6e65a02,0.8918918918918919,0
44.0,female,white,female,5545,0.8918918918918919,2620dd1e-1390-4225-a696-19b975adb0eb,0.8918918918918919,1
44.0,female,white,female,1047,0.8918918918918919,48c95bf8-8d57-4a7c-8fa7-7b75070d4052,0.8918918918918919,1
44.0,female,white,female,6257,0.8918918918918919,bfd364b3-e3b0-445c-808c-6eeb0ef93778,0.8918918918918919,1
44.0,female,white,female,6234,0.8918918918918919,e13c6c59-722b-442c-b6c9-5c4aff207dd2,0.8918918918918919,1
44.0,male,white,male,10322,0.8918918918918919,b0556ce4-8d4e-48fd-8bbe-599fbb38b4b2,0.8918918918918919,0
44.0,male,white,male,18394,0.8918918918918919,68092b47-82fc-48af-b741-e31443362949,0.8918918918918919,0
44.0,female,hisp,female,21434,0.8918918918918919,732e6639-8e3d-4bfc-89ab-6616c3d1aeab,0.8918918918918919,1
44.0,male,white,male,20455,0.8918918918918919,f27c12d2-7b91-4d20-a744-c66ecdccb9df,0.8918918918918919,0
44.0,male,white,male,8111,0.8918918918918919,0cd34a1e-66fa-4f43-9ffa-3b0531a5d1c0,0.8918918918918919,0
