,lsat,gender,race1,z,id,quality,rank
608,47.0,male,white,male,13956,0.972972972972973,608
609,47.0,male,white,male,15575,0.972972972972973,609
610,47.0,male,white,male,10107,0.972972972972973,610
611,47.0,male,white,male,3708,0.972972972972973,611
612,47.0,female,white,female,13743,0.972972972972973,612
613,47.0,female,white,female,10140,0.972972972972973,613
614,47.0,male,white,male,14990,0.972972972972973,614
615,47.0,female,white,female,507,0.972972972972973,615
616,47.0,female,white,female,17235,0.972972972972973,616
617,47.0,male,white,male,3657,0.972972972972973,617
618,47.0,male,white,male,439,0.972972972972973,618
619,47.0,female,white,female,9302,0.972972972972973,619
620,47.0,male,white,male,20398,0.972972972972973,620
621,47.0,female,white,female,17059,0.972972972972973,621
622,47.0,male,white,male,6448,0.972972972972973,622
623,47.0,male,white,male,20365,0.972972972972973,623
624,47.0,male,white,male,9313,0.972972972972973,624
625,47.0,female,white,female,9327,0.972972972972973,625
626,47.0,female,white,female,7994,0.972972972972973,626
627,47.0,male,white,male,13664,0.972972972972973,627
628,47.0,male,white,male,22020,0.972972972972973,628
629,47.0,male,white,male,14367,0.972972972972973,629
630,47.0,male,white,male,3548,0.972972972972973,630
631,47.0,male,white,male,13408,0.972972972972973,631
632,47.0,male,white,male,13418,0.972972972972973,632
633,47.0,male,white,male,1315,0.972972972972973,633
634,47.0,female,white,female,15050,0.972972972972973,634
635,47.0,male,white,male,20482,0.972972972972973,635
636,47.0,male,white,male,17058,0.972972972972973,636
637,46.0,female,white,female,13618,0.9459459459459459,637
638,46.0,female,white,female,2384,0.9459459459459459,638
639,46.0,male,white,male,14086,0.9459459459459459,639
640,46.0,female,white,female,8688,0.9459459459459459,640
641,46.0,male,white,male,16427,0.9459459459459459,641
642,46.0,male,white,male,8704,0.9459459459459459,642
643,46.0,female,white,female,8740,0.9459459459459459,643
644,46.0,male,white,male,16505,0.9459459459459459,644
645,46.0,male,white,male,2598,0.9459459459459459,645
646,46.0,male,white,male,2590,0.9459459459459459,646
647,46.0,male,white,male,20970,0.9459459459459459,647
648,46.0,female,white,female,20858,0.9459459459459459,648
649,46.0,male,black,male,16373,0.9459459459459459,649
650,46.0,male,white,male,8581,0.9459459459459459,650
651,46.0,female,asian,female,201,0.9459459459459459,651
652,46.0,female,white,female,20790,0.9459459459459459,652
653,46.0,male,white,male,2750,0.9459459459459459,653
654,46.0,male,white,male,20777,0.9459459459459459,654
655,46.0,female,white,female,2308,0.9459459459459459,655
656,46.0,male,white,male,2773,0.9459459459459459,656
657,46.0,female,white,female,18793,0.9459459459459459,657
658,46.0,male,white,male,5755,0.9459459459459459,658
659,46.0,male,asian,male,1208,0.9459459459459459,659
660,46.0,female,white,female,13045,0.9459459459459459,660
661,46.0,male,white,male,8989,0.9459459459459459,661
662,46.0,male,white,male,16606,0.9459459459459459,662
663,46.0,male,white,male,173,0.9459459459459459,663
664,46.0,male,white,male,16348,0.9459459459459459,664
665,46.0,male,white,male,6012,0.9459459459459459,665
666,46.0,female,white,female,1081,0.9459459459459459,666
667,46.0,female,white,female,10455,0.9459459459459459,667
668,46.0,male,white,male,21520,0.9459459459459459,668
669,46.0,female,white,female,18552,0.9459459459459459,669
670,46.0,male,white,male,15467,0.9459459459459459,670
671,46.0,male,white,male,5732,0.9459459459459459,671
672,46.0,male,white,male,5795,0.9459459459459459,672
673,46.0,male,white,male,20738,0.9459459459459459,673
674,46.0,female,white,female,20999,0.9459459459459459,674
675,46.0,male,white,male,2877,0.9459459459459459,675
676,46.0,male,white,male,14182,0.9459459459459459,676
677,46.0,male,white,male,2274,0.9459459459459459,677
678,46.0,male,white,male,1232,0.9459459459459459,678
679,46.0,male,white,male,1243,0.9459459459459459,679
680,46.0,male,white,male,1253,0.9459459459459459,680
681,46.0,male,white,male,13210,0.9459459459459459,681
682,46.0,male,white,male,9837,0.9459459459459459,682
683,46.0,female,white,female,1577,0.9459459459459459,683
684,46.0,male,white,male,1603,0.9459459459459459,684
685,46.0,male,white,male,12900,0.9459459459459459,685
686,46.0,male,white,male,11695,0.9459459459459459,686
687,46.0,female,white,female,17509,0.9459459459459459,687
688,46.0,male,white,male,7417,0.9459459459459459,688
689,46.0,male,white,male,9660,0.9459459459459459,689
690,46.0,male,white,male,662,0.9459459459459459,690
691,46.0,female,white,female,21229,0.9459459459459459,691
692,46.0,male,white,male,4448,0.9459459459459459,692
693,46.0,male,white,male,1613,0.9459459459459459,693
694,46.0,male,white,male,21284,0.9459459459459459,694
695,46.0,male,white,male,9872,0.9459459459459459,695
696,46.0,female,asian,female,13207,0.9459459459459459,696
697,46.0,male,white,male,14685,0.9459459459459459,697
698,46.0,male,white,male,4495,0.9459459459459459,698
699,46.0,female,white,female,21226,0.9459459459459459,699
700,46.0,female,white,female,4320,0.9459459459459459,700
701,46.0,female,white,female,4301,0.9459459459459459,701
702,46.0,male,white,male,7285,0.9459459459459459,702
703,46.0,male,white,male,17545,0.9459459459459459,703
704,46.0,female,white,female,9685,0.9459459459459459,704
705,46.0,male,white,male,17638,0.9459459459459459,705
706,46.0,female,white,female,7246,0.9459459459459459,706
707,46.0,male,white,male,14645,0.9459459459459459,707
708,46.0,male,white,male,21261,0.9459459459459459,708
709,46.0,female,white,female,14663,0.9459459459459459,709
710,46.0,male,white,male,1689,0.9459459459459459,710
711,46.0,female,white,female,19617,0.9459459459459459,711
712,46.0,male,white,male,14691,0.9459459459459459,712
713,46.0,female,white,female,4923,0.9459459459459459,713
714,46.0,male,white,male,11750,0.9459459459459459,714
715,46.0,female,white,female,13887,0.9459459459459459,715
716,46.0,male,white,male,13890,0.9459459459459459,716
717,46.0,male,other,male,4056,0.9459459459459459,717
718,46.0,male,white,male,17446,0.9459459459459459,718
719,46.0,male,white,male,7504,0.9459459459459459,719
720,46.0,male,white,male,599,0.9459459459459459,720
721,46.0,male,white,male,21308,0.9459459459459459,721
722,46.0,female,white,female,21296,0.9459459459459459,722
723,46.0,female,white,female,21300,0.9459459459459459,723
724,46.0,male,white,male,11233,0.9459459459459459,724
725,46.0,female,white,female,4849,0.9459459459459459,725
726,46.0,male,white,male,21303,0.9459459459459459,726
727,46.0,female,white,female,4904,0.9459459459459459,727
728,46.0,male,white,male,11207,0.9459459459459459,728
729,46.0,male,white,male,14608,0.9459459459459459,729
730,46.0,male,white,male,6935,0.9459459459459459,730
731,46.0,male,white,male,789,0.9459459459459459,731
732,46.0,male,white,male,9879,0.9459459459459459,732
733,46.0,female,asian,female,9913,0.9459459459459459,733
734,46.0,female,white,female,9889,0.9459459459459459,734
735,46.0,female,black,female,6976,0.9459459459459459,735
736,46.0,female,white,female,9933,0.9459459459459459,736
737,46.0,female,white,female,642,0.9459459459459459,737
738,46.0,male,white,male,13687,0.9459459459459459,738
739,46.0,female,white,female,17449,0.9459459459459459,739
740,46.0,male,white,male,4119,0.9459459459459459,740
741,46.0,female,white,female,19903,0.9459459459459459,741
742,46.0,male,white,male,19887,0.9459459459459459,742
743,46.0,male,white,male,14574,0.9459459459459459,743
744,46.0,male,white,male,14580,0.9459459459459459,744
745,46.0,male,white,male,3974,0.9459459459459459,745
746,46.0,male,white,male,3916,0.9459459459459459,746
747,46.0,female,white,female,14489,0.9459459459459459,747
748,46.0,female,white,female,14483,0.9459459459459459,748
749,46.0,male,white,male,577,0.9459459459459459,749
750,46.0,male,white,male,13354,0.9459459459459459,750
751,46.0,male,hisp,male,7605,0.9459459459459459,751
752,46.0,female,white,female,13356,0.9459459459459459,752
753,46.0,female,white,female,13229,0.9459459459459459,753
754,46.0,male,white,male,13221,0.9459459459459459,754
755,46.0,male,white,male,12971,0.9459459459459459,755
756,46.0,male,white,male,1466,0.9459459459459459,756
757,46.0,male,white,male,1483,0.9459459459459459,757
758,46.0,male,hisp,male,19315,0.9459459459459459,758
759,46.0,male,white,male,19327,0.9459459459459459,759
760,46.0,male,white,male,14473,0.9459459459459459,760
761,46.0,male,white,male,21197,0.9459459459459459,761
762,46.0,female,white,female,19950,0.9459459459459459,762
763,46.0,female,white,female,21317,0.9459459459459459,763
764,46.0,female,white,female,21320,0.9459459459459459,764
765,46.0,male,white,male,4959,0.9459459459459459,765
766,46.0,male,white,male,6830,0.9459459459459459,766
767,46.0,male,white,male,6859,0.9459459459459459,767
768,46.0,female,white,female,6879,0.9459459459459459,768
769,46.0,female,white,female,603,0.9459459459459459,769
770,46.0,male,white,male,7588,0.9459459459459459,770
771,46.0,male,white,male,17399,0.9459459459459459,771
772,46.0,male,white,male,17390,0.9459459459459459,772
773,46.0,male,white,male,14539,0.9459459459459459,773
774,46.0,male,white,male,1784,0.9459459459459459,774
775,46.0,male,white,male,4085,0.9459459459459459,775
776,46.0,male,white,male,1807,0.9459459459459459,776
777,46.0,female,white,female,9457,0.9459459459459459,777
778,46.0,male,white,male,7729,0.9459459459459459,778
779,46.0,male,white,male,11828,0.9459459459459459,779
780,46.0,female,white,female,14444,0.9459459459459459,780
781,46.0,male,white,male,14465,0.9459459459459459,781
782,46.0,male,white,male,11838,0.9459459459459459,782
783,46.0,female,white,female,3883,0.9459459459459459,783
784,46.0,male,white,male,21196,0.9459459459459459,784
785,46.0,female,white,female,21343,0.9459459459459459,785
786,46.0,female,white,female,14938,0.9459459459459459,786
787,46.0,female,white,female,11077,0.9459459459459459,787
788,46.0,female,white,female,14943,0.9459459459459459,788
789,46.0,male,white,male,21926,0.9459459459459459,789
790,46.0,male,white,male,9509,0.9459459459459459,790
791,46.0,male,white,male,7708,0.9459459459459459,791
792,46.0,male,white,male,559,0.9459459459459459,792
793,46.0,female,white,female,865,0.9459459459459459,793
794,46.0,female,white,female,844,0.9459459459459459,794
795,46.0,female,white,female,6766,0.9459459459459459,795
796,46.0,male,white,male,18007,0.9459459459459459,796
797,46.0,male,white,male,6785,0.9459459459459459,797
798,46.0,male,white,male,10028,0.9459459459459459,798
799,46.0,male,white,male,6778,0.9459459459459459,799
800,46.0,male,asian,male,21352,0.9459459459459459,800
801,46.0,female,hisp,female,17335,0.9459459459459459,801
802,46.0,female,white,female,4069,0.9459459459459459,802
803,46.0,female,white,female,12888,0.9459459459459459,803
804,46.0,male,white,male,19297,0.9459459459459459,804
805,46.0,female,white,female,19289,0.9459459459459459,805
806,46.0,male,white,male,11123,0.9459459459459459,806
807,46.0,female,white,female,10015,0.9459459459459459,807
808,46.0,female,white,female,931,0.9459459459459459,808
809,46.0,female,white,female,14954,0.9459459459459459,809
810,46.0,female,white,female,5220,0.9459459459459459,810
811,46.0,female,white,female,5286,0.9459459459459459,811
812,46.0,male,white,male,19182,0.9459459459459459,812
813,46.0,female,white,female,3577,0.9459459459459459,813
814,46.0,male,white,male,14358,0.9459459459459459,814
815,46.0,male,white,male,17163,0.9459459459459459,815
816,46.0,female,white,female,3656,0.9459459459459459,816
817,46.0,male,white,male,7689,0.9459459459459459,817
818,46.0,female,white,female,5134,0.9459459459459459,818
819,46.0,female,white,female,5138,0.9459459459459459,819
820,46.0,male,white,male,10082,0.9459459459459459,820
821,46.0,female,white,female,6688,0.9459459459459459,821
822,46.0,female,asian,female,928,0.9459459459459459,822
823,46.0,female,white,female,10050,0.9459459459459459,823
824,46.0,male,white,male,14958,0.9459459459459459,824
825,46.0,female,white,female,9443,0.9459459459459459,825
826,46.0,female,white,female,21154,0.9459459459459459,826
827,46.0,male,white,male,21144,0.9459459459459459,827
828,46.0,male,white,male,20206,0.9459459459459459,828
829,46.0,female,white,female,3733,0.9459459459459459,829
830,46.0,male,white,male,3749,0.9459459459459459,830
831,46.0,male,white,male,14428,0.9459459459459459,831
832,46.0,female,white,female,14426,0.9459459459459459,832
833,46.0,female,white,female,3865,0.9459459459459459,833
834,46.0,male,white,male,3855,0.9459459459459459,834
835,46.0,male,white,male,21167,0.9459459459459459,835
836,46.0,male,white,male,21172,0.9459459459459459,836
837,46.0,male,white,male,9478,0.9459459459459459,837
838,46.0,male,white,male,9466,0.9459459459459459,838
839,46.0,male,white,male,7838,0.9459459459459459,839
840,46.0,male,white,male,9424,0.9459459459459459,840
841,46.0,male,white,male,21103,0.9459459459459459,841
842,46.0,male,white,male,13932,0.9459459459459459,842
843,46.0,female,white,female,20393,0.9459459459459459,843
844,46.0,female,white,female,20381,0.9459459459459459,844
845,46.0,male,white,male,13410,0.9459459459459459,845
846,46.0,male,white,male,7977,0.9459459459459459,846
847,46.0,male,white,male,7956,0.9459459459459459,847
848,46.0,male,white,male,13423,0.9459459459459459,848
849,46.0,male,white,male,10991,0.9459459459459459,849
850,46.0,male,white,male,12968,0.9459459459459459,850
851,46.0,female,white,female,12962,0.9459459459459459,851
852,46.0,female,white,female,12950,0.9459459459459459,852
853,46.0,male,white,male,5381,0.9459459459459459,853
854,46.0,male,white,male,10915,0.9459459459459459,854
855,46.0,male,white,male,5376,0.9459459459459459,855
856,46.0,male,white,male,3443,0.9459459459459459,856
857,46.0,male,white,male,14969,0.9459459459459459,857
858,46.0,female,white,female,6545,0.9459459459459459,858
859,46.0,male,white,male,18166,0.9459459459459459,859
860,46.0,male,white,male,18130,0.9459459459459459,860
861,46.0,male,white,male,946,0.9459459459459459,861
862,46.0,male,other,male,19177,0.9459459459459459,862
863,46.0,male,white,male,13795,0.9459459459459459,863
864,46.0,male,white,male,5383,0.9459459459459459,864
865,46.0,male,white,male,20343,0.9459459459459459,865
866,46.0,male,asian,male,14384,0.9459459459459459,866
867,46.0,female,white,female,14397,0.9459459459459459,867
868,46.0,male,white,male,11954,0.9459459459459459,868
869,46.0,female,white,female,20219,0.9459459459459459,869
870,46.0,male,white,male,3664,0.9459459459459459,870
871,46.0,female,white,female,13678,0.9459459459459459,871
872,46.0,female,white,female,9475,0.9459459459459459,872
873,46.0,male,white,male,5472,0.9459459459459459,873
874,46.0,female,white,female,14281,0.9459459459459459,874
875,46.0,female,white,female,3308,0.9459459459459459,875
876,46.0,female,white,female,13945,0.9459459459459459,876
877,46.0,male,white,male,3396,0.9459459459459459,877
878,46.0,male,white,male,9268,0.9459459459459459,878
879,46.0,male,white,male,379,0.9459459459459459,879
880,46.0,female,white,female,17030,0.9459459459459459,880
881,46.0,male,white,male,6426,0.9459459459459459,881
882,46.0,female,white,female,6498,0.9459459459459459,882
883,46.0,male,white,male,18210,0.9459459459459459,883
884,46.0,female,black,female,6460,0.9459459459459459,884
885,46.0,male,white,male,10161,0.9459459459459459,885
886,46.0,female,white,female,15638,0.9459459459459459,886
887,46.0,male,white,male,19050,0.9459459459459459,887
888,46.0,male,white,male,12989,0.9459459459459459,888
889,46.0,male,white,male,22077,0.9459459459459459,889
890,46.0,female,white,female,13907,0.9459459459459459,890
891,46.0,male,white,male,1971,0.9459459459459459,891
892,46.0,male,white,male,5420,0.9459459459459459,892
893,46.0,male,white,male,5444,0.9459459459459459,893
894,46.0,male,white,male,19067,0.9459459459459459,894
895,46.0,male,white,male,5413,0.9459459459459459,895
896,46.0,male,white,male,15610,0.9459459459459459,896
897,46.0,male,white,male,2016,0.9459459459459459,897
898,46.0,male,white,male,1992,0.9459459459459459,898
899,46.0,male,white,male,11994,0.9459459459459459,899
900,46.0,male,white,male,3415,0.9459459459459459,900
901,46.0,male,white,male,8020,0.9459459459459459,901
902,46.0,male,white,male,16119,0.9459459459459459,902
903,46.0,male,white,male,476,0.9459459459459459,903
904,46.0,female,asian,female,22047,0.9459459459459459,904
905,46.0,male,white,male,21073,0.9459459459459459,905
906,46.0,female,white,female,21078,0.9459459459459459,906
907,46.0,male,white,male,16965,0.9459459459459459,907
908,46.0,female,asian,female,17014,0.9459459459459459,908
909,46.0,male,asian,male,13431,0.9459459459459459,909
910,46.0,female,white,female,13445,0.9459459459459459,910
911,46.0,female,white,female,9230,0.9459459459459459,911
912,46.0,female,white,female,303,0.9459459459459459,912
913,46.0,male,white,male,1029,0.9459459459459459,913
914,46.0,male,white,male,18294,0.9459459459459459,914
915,46.0,male,hisp,male,15601,0.9459459459459459,915
916,46.0,male,white,male,15591,0.9459459459459459,916
917,46.0,male,asian,male,15084,0.9459459459459459,917
918,46.0,male,white,male,12115,0.9459459459459459,918
919,46.0,male,white,male,2137,0.9459459459459459,919
920,46.0,female,white,female,2113,0.9459459459459459,920
921,46.0,male,white,male,20437,0.9459459459459459,921
922,46.0,male,white,male,2070,0.9459459459459459,922
923,46.0,male,white,male,21110,0.9459459459459459,923
924,46.0,female,white,female,12982,0.9459459459459459,924
925,46.0,male,asian,male,10860,0.9459459459459459,925
926,46.0,female,white,female,13785,0.9459459459459459,926
927,46.0,male,white,male,10320,0.9459459459459459,927
928,46.0,male,white,male,15595,0.9459459459459459,928
929,46.0,female,asian,female,454,0.9459459459459459,929
930,46.0,male,white,male,398,0.9459459459459459,930
931,46.0,male,white,male,9246,0.9459459459459459,931
932,46.0,male,white,male,14308,0.9459459459459459,932
933,46.0,male,white,male,14309,0.9459459459459459,933
934,46.0,male,white,male,14317,0.9459459459459459,934
935,46.0,male,white,male,14320,0.9459459459459459,935
936,46.0,female,white,female,14322,0.9459459459459459,936
937,46.0,female,white,female,3053,0.9459459459459459,937
938,46.0,female,white,female,9164,0.9459459459459459,938
939,46.0,male,white,male,9151,0.9459459459459459,939
940,46.0,female,white,female,9154,0.9459459459459459,940
941,46.0,male,white,male,13482,0.9459459459459459,941
942,46.0,male,white,male,13478,0.9459459459459459,942
943,46.0,male,white,male,12220,0.9459459459459459,943
944,46.0,male,asian,male,3120,0.9459459459459459,944
945,46.0,female,white,female,6256,0.9459459459459459,945
946,46.0,female,white,female,1019,0.9459459459459459,946
947,46.0,female,white,female,1016,0.9459459459459459,947
948,46.0,female,white,female,6317,0.9459459459459459,948
949,46.0,male,asian,male,6316,0.9459459459459459,949
950,46.0,female,white,female,13032,0.9459459459459459,950
951,46.0,male,white,male,12984,0.9459459459459459,951
952,46.0,male,white,male,13036,0.9459459459459459,952
953,46.0,female,white,female,14245,0.9459459459459459,953
954,46.0,male,white,male,3257,0.9459459459459459,954
955,46.0,male,white,male,1280,0.9459459459459459,955
956,46.0,male,black,male,5527,0.9459459459459459,956
957,46.0,male,white,male,10789,0.9459459459459459,957
958,46.0,male,white,male,18987,0.9459459459459459,958
959,46.0,male,white,male,10349,0.9459459459459459,959
960,46.0,male,white,male,18390,0.9459459459459459,960
961,46.0,male,white,male,343,0.9459459459459459,961
962,46.0,male,white,male,357,0.9459459459459459,962
963,46.0,male,white,male,9183,0.9459459459459459,963
964,46.0,female,asian,female,21057,0.9459459459459459,964
965,46.0,male,white,male,2149,0.9459459459459459,965
966,46.0,male,white,male,3178,0.9459459459459459,966
967,46.0,male,white,male,3211,0.9459459459459459,967
968,46.0,male,white,male,14254,0.9459459459459459,968
969,46.0,male,white,male,5695,0.9459459459459459,969
970,46.0,female,white,female,18917,0.9459459459459459,970
971,46.0,female,white,female,8451,0.9459459459459459,971
972,46.0,male,white,male,13620,0.9459459459459459,972
973,46.0,male,white,male,13511,0.9459459459459459,973
974,46.0,male,white,male,13624,0.9459459459459459,974
975,46.0,female,asian,female,9026,0.9459459459459459,975
976,46.0,male,white,male,8499,0.9459459459459459,976
977,46.0,female,white,female,10394,0.9459459459459459,977
978,46.0,male,white,male,18512,0.9459459459459459,978
979,46.0,male,white,male,6136,0.9459459459459459,979
980,46.0,male,white,male,1123,0.9459459459459459,980
981,46.0,female,white,female,1129,0.9459459459459459,981
982,46.0,male,white,male,1074,0.9459459459459459,982
983,46.0,female,white,female,15125,0.9459459459459459,983
984,46.0,male,white,male,5619,0.9459459459459459,984
985,46.0,male,white,male,238,0.9459459459459459,985
986,46.0,male,white,male,241,0.9459459459459459,986
987,46.0,male,white,male,9062,0.9459459459459459,987
988,46.0,male,white,male,9096,0.9459459459459459,988
989,46.0,male,white,male,20657,0.9459459459459459,989
990,46.0,male,white,male,2983,0.9459459459459459,990
991,46.0,female,white,female,2986,0.9459459459459459,991
992,46.0,male,white,male,12622,0.9459459459459459,992
993,46.0,male,white,male,332,0.9459459459459459,993
994,46.0,female,white,female,2223,0.9459459459459459,994
995,46.0,female,white,female,16291,0.9459459459459459,995
996,46.0,male,white,male,8343,0.9459459459459459,996
997,46.0,female,white,female,16796,0.9459459459459459,997
998,46.0,male,white,male,9084,0.9459459459459459,998
999,46.0,female,white,female,16280,0.9459459459459459,999
1000,46.0,female,white,female,243,0.9459459459459459,1000
1001,46.0,male,white,male,10508,0.9459459459459459,1001
1002,46.0,male,white,male,10485,0.9459459459459459,1002
1003,46.0,female,white,female,21458,0.9459459459459459,1003
1004,46.0,male,white,male,5858,0.9459459459459459,1004
1005,46.0,male,white,male,15266,0.9459459459459459,1005
1006,46.0,male,white,male,1194,0.9459459459459459,1006
1007,46.0,male,white,male,60,0.9459459459459459,1007
1008,46.0,female,white,female,14029,0.9459459459459459,1008
1009,46.0,male,white,male,5809,0.9459459459459459,1009
1010,46.0,female,white,female,10661,0.9459459459459459,1010
1011,46.0,female,white,female,10551,0.9459459459459459,1011
1012,46.0,female,white,female,13075,0.9459459459459459,1012
1013,46.0,female,white,female,5959,0.9459459459459459,1013
1014,46.0,female,white,female,5950,0.9459459459459459,1014
1015,46.0,female,white,female,13099,0.9459459459459459,1015
1016,46.0,female,white,female,13087,0.9459459459459459,1016
1017,46.0,female,white,female,2660,0.9459459459459459,1017
1018,46.0,female,white,female,2662,0.9459459459459459,1018
1019,46.0,male,white,male,2696,0.9459459459459459,1019
1020,46.0,male,white,male,20817,0.9459459459459459,1020
1021,46.0,male,white,male,2334,0.9459459459459459,1021
1022,46.0,female,asian,female,2327,0.9459459459459459,1022
1023,46.0,male,white,male,13764,0.9459459459459459,1023
1024,46.0,female,white,female,18764,0.9459459459459459,1024
1025,46.0,male,white,male,2302,0.9459459459459459,1025
1026,46.0,female,white,female,20770,0.9459459459459459,1026
1027,46.0,female,white,female,14155,0.9459459459459459,1027
1028,46.0,male,white,male,13541,0.9459459459459459,1028
1029,46.0,female,white,female,8626,0.9459459459459459,1029
1030,46.0,male,white,male,13548,0.9459459459459459,1030
1031,46.0,female,white,female,8686,0.9459459459459459,1031
1032,46.0,male,other,male,8940,0.9459459459459459,1032
1033,46.0,male,white,male,19532,0.9459459459459459,1033
1034,46.0,male,white,male,11402,0.9459459459459459,1034
1035,46.0,male,white,male,21292,0.9459459459459459,1035
1036,46.0,female,white,female,4442,0.9459459459459459,1036
1037,46.0,female,white,female,9752,0.9459459459459459,1037
1038,46.0,female,white,female,691,0.9459459459459459,1038
1039,46.0,male,asian,male,13271,0.9459459459459459,1039
1040,46.0,male,white,male,13707,0.9459459459459459,1040
1041,46.0,male,white,male,17714,0.9459459459459459,1041
1042,46.0,male,white,male,7125,0.9459459459459459,1042
1043,46.0,male,white,male,15834,0.9459459459459459,1043
1044,46.0,female,white,female,732,0.9459459459459459,1044
1045,46.0,female,white,female,13284,0.9459459459459459,1045
1046,46.0,male,white,male,762,0.9459459459459459,1046
1047,46.0,male,white,male,21768,0.9459459459459459,1047
1048,46.0,male,white,male,716,0.9459459459459459,1048
1049,46.0,male,white,male,103,0.9459459459459459,1049
1050,46.0,female,white,female,8806,0.9459459459459459,1050
1051,46.0,female,white,female,73,0.9459459459459459,1051
1052,46.0,female,white,female,12868,0.9459459459459459,1052
1053,46.0,female,white,female,21254,0.9459459459459459,1053
1054,46.0,female,white,female,13814,0.9459459459459459,1054
1055,46.0,female,white,female,13817,0.9459459459459459,1055
1056,46.0,female,white,female,4590,0.9459459459459459,1056
1057,46.0,male,white,male,14112,0.9459459459459459,1057
1058,46.0,male,white,male,18708,0.9459459459459459,1058
1059,46.0,male,white,male,13612,0.9459459459459459,1059
1060,46.0,female,white,female,2431,0.9459459459459459,1060
1061,46.0,female,white,female,2474,0.9459459459459459,1061
1062,46.0,male,white,male,8769,0.9459459459459459,1062
1063,46.0,male,asian,male,8765,0.9459459459459459,1063
1064,46.0,male,white,male,8751,0.9459459459459459,1064
1065,45.5,male,white,male,12877,0.9324324324324325,1065
1066,45.5,male,white,male,14701,0.9324324324324325,1066
1067,45.5,male,white,male,13043,0.9324324324324325,1067
1068,45.0,female,white,female,9499,0.918918918918919,1068
1069,45.0,female,white,female,7683,0.918918918918919,1069
1070,45.0,female,white,female,7663,0.918918918918919,1070
1071,45.0,female,white,female,7680,0.918918918918919,1071
1072,45.0,male,white,male,17326,0.918918918918919,1072
1073,45.0,male,white,male,14478,0.918918918918919,1073
1074,45.0,male,white,male,9498,0.918918918918919,1074
1075,45.0,female,white,female,13360,0.918918918918919,1075
1076,45.0,female,white,female,13312,0.918918918918919,1076
1077,45.0,male,white,male,13343,0.918918918918919,1077
1078,45.0,female,white,female,3922,0.918918918918919,1078
1079,45.0,male,white,male,20076,0.918918918918919,1079
1080,45.0,male,white,male,11799,0.918918918918919,1080
1081,45.0,male,white,male,17877,0.918918918918919,1081
1082,45.0,male,white,male,597,0.918918918918919,1082
1083,45.0,male,white,male,4934,0.918918918918919,1083
1084,45.0,male,white,male,21313,0.918918918918919,1084
1085,45.0,female,white,female,1493,0.918918918918919,1085
1086,45.0,male,white,male,21315,0.918918918918919,1086
1087,45.0,male,white,male,11211,0.918918918918919,1087
1088,45.0,male,white,male,4925,0.918918918918919,1088
1089,45.0,male,asian,male,19371,0.918918918918919,1089
1090,45.0,male,white,male,4894,0.918918918918919,1090
1091,45.0,male,white,male,9530,0.918918918918919,1091
1092,45.0,female,white,female,1472,0.918918918918919,1092
1093,45.0,male,white,male,10012,0.918918918918919,1093
1094,45.0,female,white,female,6898,0.918918918918919,1094
1095,45.0,female,white,female,14896,0.918918918918919,1095
1096,45.0,male,white,male,12918,0.918918918918919,1096
1097,45.0,female,white,female,14420,0.918918918918919,1097
1098,45.0,female,white,female,9517,0.918918918918919,1098
1099,45.0,male,white,male,11237,0.918918918918919,1099
1100,45.0,male,white,male,11235,0.918918918918919,1100
1101,45.0,female,white,female,1859,0.918918918918919,1101
1102,45.0,male,white,male,14541,0.918918918918919,1102
1103,45.0,female,white,female,3856,0.918918918918919,1103
1104,45.0,male,white,male,20124,0.918918918918919,1104
1105,45.0,female,white,female,3822,0.918918918918919,1105
1106,45.0,male,white,male,3838,0.918918918918919,1106
1107,45.0,male,white,male,1841,0.918918918918919,1107
1108,45.0,male,white,male,17825,0.918918918918919,1108
1109,45.0,female,white,female,7531,0.918918918918919,1109
1110,45.0,female,white,female,14500,0.918918918918919,1110
1111,45.0,male,white,male,4053,0.918918918918919,1111
1112,45.0,male,white,male,19974,0.918918918918919,1112
1113,45.0,male,white,male,19981,0.918918918918919,1113
1114,45.0,male,white,male,20005,0.918918918918919,1114
1115,45.0,male,white,male,9852,0.918918918918919,1115
1116,45.0,female,white,female,9838,0.918918918918919,1116
1117,45.0,female,white,female,7510,0.918918918918919,1117
1118,45.0,female,white,female,9934,0.918918918918919,1118
1119,45.0,female,white,female,17839,0.918918918918919,1119
1120,45.0,male,white,male,9935,0.918918918918919,1120
1121,45.0,male,white,male,9921,0.918918918918919,1121
1122,45.0,male,white,male,4983,0.918918918918919,1122
1123,45.0,female,white,female,4958,0.918918918918919,1123
1124,45.0,male,white,male,21704,0.918918918918919,1124
1125,45.0,female,white,female,17862,0.918918918918919,1125
1126,45.0,male,white,male,21185,0.918918918918919,1126
1127,45.0,male,white,male,6843,0.918918918918919,1127
1128,45.0,female,white,female,9991,0.918918918918919,1128
1129,45.0,male,white,male,14838,0.918918918918919,1129
1130,45.0,female,white,female,19324,0.918918918918919,1130
1131,45.0,male,white,male,19360,0.918918918918919,1131
1132,45.0,male,white,male,12743,0.918918918918919,1132
1133,45.0,male,white,male,13900,0.918918918918919,1133
1134,45.0,male,white,male,21188,0.918918918918919,1134
1135,45.0,female,white,female,21323,0.918918918918919,1135
1136,45.0,female,asian,female,14392,0.918918918918919,1136
1137,45.0,male,white,male,20310,0.918918918918919,1137
1138,45.0,female,white,female,17180,0.918918918918919,1138
