,lsat,gender,race1,z,id,quality
3426,42.0,male,white,male,3426,0.8378378378378378
16067,45.0,male,white,male,16067,0.918918918918919
64,34.0,female,white,female,64,0.6216216216216216
5933,42.0,male,white,male,5933,0.8378378378378378
17620,39.0,female,white,female,17620,0.7567567567567568
10449,32.0,male,white,male,10449,0.5675675675675675
21347,39.0,male,white,male,21347,0.7567567567567568
11757,35.0,male,white,male,11757,0.6486486486486487
10491,39.0,female,black,female,10491,0.7567567567567568
3480,32.5,male,white,male,3480,0.581081081081081
12134,34.0,female,black,female,12134,0.6216216216216216
19173,37.0,male,white,male,19173,0.7027027027027027
17919,32.0,female,white,female,17919,0.5675675675675675
17435,40.0,male,white,male,17435,0.7837837837837838
17299,41.5,male,white,male,17299,0.8243243243243243
12919,37.0,female,white,female,12919,0.7027027027027027
17690,31.0,male,white,male,17690,0.5405405405405406
10232,48.0,male,white,male,10232,1.0
9348,41.0,female,white,female,9348,0.8108108108108109
4019,42.0,female,asian,female,4019,0.8378378378378378
21934,26.0,male,black,male,21934,0.40540540540540543
17229,38.0,female,other,female,17229,0.7297297297297297
2908,40.0,female,white,female,2908,0.7837837837837838
16104,32.0,male,other,male,16104,0.5675675675675675
22265,32.5,male,black,male,22265,0.581081081081081
3482,37.0,female,white,female,3482,0.7027027027027027
19054,40.0,male,white,male,19054,0.7837837837837838
6255,43.0,male,other,male,6255,0.8648648648648649
16882,34.5,male,white,male,16882,0.6351351351351351
17929,39.0,male,white,male,17929,0.7567567567567568
12664,29.0,female,black,female,12664,0.4864864864864865
8976,40.5,male,white,male,8976,0.7972972972972973
4143,36.0,male,white,male,4143,0.6756756756756757
15821,30.5,male,white,male,15821,0.527027027027027
11077,46.0,female,white,female,11077,0.9459459459459459
16406,42.0,male,white,male,16406,0.8378378378378378
21719,33.0,male,asian,male,21719,0.5945945945945946
16650,43.0,male,white,male,16650,0.8648648648648649
6293,45.0,male,white,male,6293,0.918918918918919
7442,32.0,female,white,female,7442,0.5675675675675675
17519,36.0,female,white,female,17519,0.6756756756756757
6245,26.0,female,black,female,6245,0.40540540540540543
9797,38.0,male,white,male,9797,0.7297297297297297
17758,33.0,male,white,male,17758,0.5945945945945946
16108,41.0,female,asian,female,16108,0.8108108108108109
9691,17.0,male,black,male,9691,0.16216216216216217
17038,39.0,male,white,male,17038,0.7567567567567568
13585,34.0,male,other,male,13585,0.6216216216216216
21758,25.0,female,black,female,21758,0.3783783783783784
5622,39.0,female,white,female,5622,0.7567567567567568
19041,40.0,male,white,male,19041,0.7837837837837838
17041,39.0,female,white,female,17041,0.7567567567567568
12735,40.0,male,white,male,12735,0.7837837837837838
12254,30.5,male,white,male,12254,0.527027027027027
9524,42.0,male,white,male,9524,0.8378378378378378
4953,40.0,male,white,male,4953,0.7837837837837838
19958,36.0,male,white,male,19958,0.6756756756756757
7602,29.0,female,white,female,7602,0.4864864864864865
14850,48.0,female,asian,female,14850,1.0
12489,32.0,female,white,female,12489,0.5675675675675675
16968,33.0,male,white,male,16968,0.5945945945945946
14151,37.0,male,white,male,14151,0.7027027027027027
6175,42.0,male,white,male,6175,0.8378378378378378
5917,34.0,female,white,female,5917,0.6216216216216216
21079,39.0,male,white,male,21079,0.7567567567567568
8354,34.0,male,white,male,8354,0.6216216216216216
14404,42.0,male,white,male,14404,0.8378378378378378
16012,37.0,female,white,female,16012,0.7027027027027027
7909,36.5,female,white,female,7909,0.6891891891891891
15442,31.0,male,white,male,15442,0.5405405405405406
260,36.0,female,white,female,260,0.6756756756756757
4281,41.0,female,white,female,4281,0.8108108108108109
4437,34.5,female,white,female,4437,0.6351351351351351
850,37.0,male,white,male,850,0.7027027027027027
3166,48.0,male,white,male,3166,1.0
6196,37.0,female,white,female,6196,0.7027027027027027
12309,40.0,female,white,female,12309,0.7837837837837838
9161,36.0,female,white,female,9161,0.6756756756756757
19731,43.0,male,white,male,19731,0.8648648648648649
8276,42.0,female,white,female,8276,0.8378378378378378
12942,42.0,female,white,female,12942,0.8378378378378378
20063,40.0,male,white,male,20063,0.7837837837837838
8756,48.0,male,hisp,male,8756,1.0
1996,30.0,female,white,female,1996,0.5135135135135135
21060,43.0,male,white,male,21060,0.8648648648648649
15808,36.0,male,white,male,15808,0.6756756756756757
2205,38.0,female,other,female,2205,0.7297297297297297
15621,42.0,female,white,female,15621,0.8378378378378378
10075,38.0,female,white,female,10075,0.7297297297297297
13208,47.0,male,white,male,13208,0.972972972972973
18483,38.0,male,white,male,18483,0.7297297297297297
16616,37.0,male,white,male,16616,0.7027027027027027
19619,45.0,male,white,male,19619,0.918918918918919
16230,39.0,male,white,male,16230,0.7567567567567568
7607,38.0,male,white,male,7607,0.7297297297297297
474,38.0,female,white,female,474,0.7297297297297297
12277,40.0,male,white,male,12277,0.7837837837837838
13598,35.0,female,white,female,13598,0.6486486486486487
4357,34.0,female,white,female,4357,0.6216216216216216
17276,33.0,female,white,female,17276,0.5945945945945946
14072,40.0,female,white,female,14072,0.7837837837837838
22177,29.0,male,asian,male,22177,0.4864864864864865
13106,25.0,male,white,male,13106,0.3783783783783784
8064,45.0,male,white,male,8064,0.918918918918919
557,37.0,female,white,female,557,0.7027027027027027
3581,45.0,female,white,female,3581,0.918918918918919
10530,34.0,male,white,male,10530,0.6216216216216216
14531,48.0,male,white,male,14531,1.0
19608,29.0,female,white,female,19608,0.4864864864864865
14421,38.0,male,white,male,14421,0.7297297297297297
7873,34.0,male,white,male,7873,0.6216216216216216
454,46.0,female,asian,female,454,0.9459459459459459
6534,31.0,female,white,female,6534,0.5405405405405406
15585,30.0,female,white,female,15585,0.5135135135135135
10425,34.0,male,white,male,10425,0.6216216216216216
1520,42.0,female,white,female,1520,0.8378378378378378
11324,33.0,male,white,male,11324,0.5945945945945946
1935,42.0,female,white,female,1935,0.8378378378378378
11080,40.0,male,white,male,11080,0.7837837837837838
3415,46.0,male,white,male,3415,0.9459459459459459
16732,36.0,male,white,male,16732,0.6756756756756757
6081,36.5,female,white,female,6081,0.6891891891891891
15052,43.0,male,white,male,15052,0.8648648648648649
10657,40.0,male,white,male,10657,0.7837837837837838
864,39.0,female,white,female,864,0.7567567567567568
11301,43.0,male,white,male,11301,0.8648648648648649
10036,35.0,male,white,male,10036,0.6486486486486487
13309,36.0,female,white,female,13309,0.6756756756756757
1959,32.0,female,white,female,1959,0.5675675675675675
5789,39.0,female,asian,female,5789,0.7567567567567568
3496,34.0,female,white,female,3496,0.6216216216216216
8666,40.0,female,white,female,8666,0.7837837837837838
3632,43.0,male,white,male,3632,0.8648648648648649
9124,48.0,male,white,male,9124,1.0
4165,35.0,male,white,male,4165,0.6486486486486487
5299,40.0,male,white,male,5299,0.7837837837837838
8141,24.0,male,white,male,8141,0.35135135135135137
4660,38.0,male,white,male,4660,0.7297297297297297
5836,31.0,female,asian,female,5836,0.5405405405405406
2720,48.0,male,white,male,2720,1.0
21715,36.0,male,white,male,21715,0.6756756756756757
18715,34.0,female,white,female,18715,0.6216216216216216
6697,36.0,male,white,male,6697,0.6756756756756757
2587,37.0,male,white,male,2587,0.7027027027027027
18153,33.0,female,hisp,female,18153,0.5945945945945946
14250,31.0,female,hisp,female,14250,0.5405405405405406
13898,38.0,male,white,male,13898,0.7297297297297297
11364,30.0,female,asian,female,11364,0.5135135135135135
4419,37.0,male,white,male,4419,0.7027027027027027
7809,41.0,male,white,male,7809,0.8108108108108109
7186,37.0,female,white,female,7186,0.7027027027027027
22038,32.0,male,white,male,22038,0.5675675675675675
20226,34.0,male,asian,male,20226,0.6216216216216216
9253,30.5,female,white,female,9253,0.527027027027027
5991,34.0,male,white,male,5991,0.6216216216216216
7216,39.0,female,black,female,7216,0.7567567567567568
13842,40.0,male,white,male,13842,0.7837837837837838
4623,38.0,female,white,female,4623,0.7297297297297297
17693,36.0,male,white,male,17693,0.6756756756756757
15511,29.5,male,white,male,15511,0.5
15101,39.0,female,white,female,15101,0.7567567567567568
15579,40.0,female,white,female,15579,0.7837837837837838
73,46.0,female,white,female,73,0.9459459459459459
17576,39.0,male,white,male,17576,0.7567567567567568
9298,36.5,male,white,male,9298,0.6891891891891891
4719,42.0,female,white,female,4719,0.8378378378378378
6428,37.0,female,white,female,6428,0.7027027027027027
10723,39.0,male,white,male,10723,0.7567567567567568
20228,32.5,male,other,male,20228,0.581081081081081
8604,31.0,female,white,female,8604,0.5405405405405406
19686,43.0,male,white,male,19686,0.8648648648648649
13069,30.0,female,asian,female,13069,0.5135135135135135
3556,32.0,female,white,female,3556,0.5675675675675675
21911,35.0,female,white,female,21911,0.6486486486486487
3070,28.0,male,white,male,3070,0.4594594594594595
18778,30.5,male,hisp,male,18778,0.527027027027027
16545,34.0,male,white,male,16545,0.6216216216216216
19796,32.0,female,hisp,female,19796,0.5675675675675675
16074,35.0,female,hisp,female,16074,0.6486486486486487
19792,22.0,male,black,male,19792,0.2972972972972973
19750,24.7,female,black,female,19750,0.37027027027027026
12104,34.0,male,white,male,12104,0.6216216216216216
1842,44.0,female,white,female,1842,0.8918918918918919
11788,32.0,male,white,male,11788,0.5675675675675675
15956,35.0,male,white,male,15956,0.6486486486486487
15817,35.0,female,white,female,15817,0.6486486486486487
14743,45.0,male,white,male,14743,0.918918918918919
19776,33.5,female,other,female,19776,0.6081081081081081
13588,48.0,male,white,male,13588,1.0
21462,21.0,female,hisp,female,21462,0.2702702702702703
1023,37.0,female,asian,female,1023,0.7027027027027027
16567,40.0,male,white,male,16567,0.7837837837837838
21755,32.5,male,white,male,21755,0.581081081081081
11278,39.0,male,white,male,11278,0.7567567567567568
359,44.0,male,white,male,359,0.8918918918918919
17025,30.0,male,white,male,17025,0.5135135135135135
7289,39.0,male,other,male,7289,0.7567567567567568
4042,27.0,female,black,female,4042,0.43243243243243246
1632,35.0,female,white,female,1632,0.6486486486486487
10544,35.0,female,white,female,10544,0.6486486486486487
912,36.0,male,white,male,912,0.6756756756756757
21437,34.0,female,white,female,21437,0.6216216216216216
12429,34.5,female,white,female,12429,0.6351351351351351
5654,40.0,male,white,male,5654,0.7837837837837838
21590,40.0,male,white,male,21590,0.7837837837837838
11703,33.0,male,white,male,11703,0.5945945945945946
10191,39.0,female,white,female,10191,0.7567567567567568
16963,34.0,male,hisp,male,16963,0.6216216216216216
18258,39.0,female,white,female,18258,0.7567567567567568
1146,36.0,female,white,female,1146,0.6756756756756757
6798,34.5,male,white,male,6798,0.6351351351351351
5318,37.0,female,white,female,5318,0.7027027027027027
5324,44.0,female,white,female,5324,0.8918918918918919
17810,33.0,male,white,male,17810,0.5945945945945946
14234,32.0,female,white,female,14234,0.5675675675675675
1911,42.0,female,asian,female,1911,0.8378378378378378
19601,42.0,male,white,male,19601,0.8378378378378378
10484,40.0,male,hisp,male,10484,0.7837837837837838
15257,39.0,female,white,female,15257,0.7567567567567568
9020,38.0,male,white,male,9020,0.7297297297297297
11544,30.0,male,white,male,11544,0.5135135135135135
11792,31.0,female,asian,female,11792,0.5405405405405406
5590,40.0,female,white,female,5590,0.7837837837837838
1244,44.0,female,white,female,1244,0.8918918918918919
19479,38.0,male,white,male,19479,0.7297297297297297
5847,33.5,male,white,male,5847,0.6081081081081081
18973,33.0,male,asian,male,18973,0.5945945945945946
21849,34.0,female,black,female,21849,0.6216216216216216
19432,37.0,male,white,male,19432,0.7027027027027027
12107,35.0,female,black,female,12107,0.6486486486486487
18859,39.0,female,white,female,18859,0.7567567567567568
11005,42.0,male,white,male,11005,0.8378378378378378
1589,39.0,female,white,female,1589,0.7567567567567568
4424,32.0,female,white,female,4424,0.5675675675675675
2450,48.0,male,white,male,2450,1.0
16246,26.0,male,black,male,16246,0.40540540540540543
12747,25.5,male,hisp,male,12747,0.3918918918918919
7536,41.0,male,white,male,7536,0.8108108108108109
9525,29.0,male,white,male,9525,0.4864864864864865
16192,39.0,male,white,male,16192,0.7567567567567568
19211,32.0,male,white,male,19211,0.5675675675675675
15363,31.0,male,white,male,15363,0.5405405405405406
11839,34.0,male,white,male,11839,0.6216216216216216
878,41.0,female,white,female,878,0.8108108108108109
11815,39.0,male,hisp,male,11815,0.7567567567567568
11984,24.0,male,black,male,11984,0.35135135135135137
3638,40.0,male,white,male,3638,0.7837837837837838
3096,33.0,female,white,female,3096,0.5945945945945946
2120,35.0,male,white,male,2120,0.6486486486486487
14409,35.0,female,white,female,14409,0.6486486486486487
4689,36.0,female,white,female,4689,0.6756756756756757
6117,39.0,male,asian,male,6117,0.7567567567567568
6206,42.0,male,white,male,6206,0.8378378378378378
10312,38.0,male,white,male,10312,0.7297297297297297
19784,40.0,male,white,male,19784,0.7837837837837838
18909,37.0,male,white,male,18909,0.7027027027027027
3603,29.5,male,white,male,3603,0.5
7182,41.0,female,white,female,7182,0.8108108108108109
11654,47.0,male,white,male,11654,0.972972972972973
4,48.0,male,white,male,4,1.0
13352,35.0,male,white,male,13352,0.6486486486486487
1264,35.0,female,white,female,1264,0.6486486486486487
10134,41.0,male,white,male,10134,0.8108108108108109
14709,38.0,female,white,female,14709,0.7297297297297297
13437,43.0,male,other,male,13437,0.8648648648648649
20311,43.0,female,asian,female,20311,0.8648648648648649
19017,35.0,female,white,female,19017,0.6486486486486487
14547,38.0,male,white,male,14547,0.7297297297297297
15417,40.0,female,white,female,15417,0.7837837837837838
13334,30.0,male,white,male,13334,0.5135135135135135
13534,32.0,female,white,female,13534,0.5675675675675675
21499,40.0,male,white,male,21499,0.7837837837837838
18074,41.0,female,white,female,18074,0.8108108108108109
13092,42.0,female,white,female,13092,0.8378378378378378
5573,35.0,female,white,female,5573,0.6486486486486487
14490,42.0,male,white,male,14490,0.8378378378378378
16701,39.0,male,white,male,16701,0.7567567567567568
14117,36.0,male,white,male,14117,0.6756756756756757
13257,38.0,female,white,female,13257,0.7297297297297297
3347,37.0,male,white,male,3347,0.7027027027027027
18699,28.0,male,white,male,18699,0.4594594594594595
1737,42.0,male,other,male,1737,0.8378378378378378
6174,36.0,male,white,male,6174,0.6756756756756757
6329,37.0,male,white,male,6329,0.7027027027027027
11003,37.0,female,white,female,11003,0.7027027027027027
2204,32.0,female,white,female,2204,0.5675675675675675
663,34.0,female,black,female,663,0.6216216216216216
897,42.0,female,white,female,897,0.8378378378378378
21253,41.0,female,asian,female,21253,0.8108108108108109
11161,36.0,male,white,male,11161,0.6756756756756757
9727,39.0,female,white,female,9727,0.7567567567567568
9494,32.0,female,white,female,9494,0.5675675675675675
679,25.0,male,black,male,679,0.3783783783783784
20841,48.0,male,asian,male,20841,1.0
4999,31.0,female,white,female,4999,0.5405405405405406
22352,37.0,male,white,male,22352,0.7027027027027027
12909,37.0,male,white,male,12909,0.7027027027027027
2811,37.0,male,white,male,2811,0.7027027027027027
22222,36.0,male,white,male,22222,0.6756756756756757
118,23.3,male,black,male,118,0.3324324324324325
14884,42.5,male,white,male,14884,0.8513513513513513
4840,36.0,female,white,female,4840,0.6756756756756757
13249,41.0,female,white,female,13249,0.8108108108108109
3761,41.0,male,white,male,3761,0.8108108108108109
3225,34.0,female,white,female,3225,0.6216216216216216
6048,38.0,male,white,male,6048,0.7297297297297297
10199,37.0,male,white,male,10199,0.7027027027027027
20298,27.0,male,white,male,20298,0.43243243243243246
7423,41.0,male,white,male,7423,0.8108108108108109
9523,44.0,female,white,female,9523,0.8918918918918919
1106,39.0,female,white,female,1106,0.7567567567567568
18391,34.3,female,white,female,18391,0.6297297297297296
13789,35.0,female,white,female,13789,0.6486486486486487
18449,35.0,male,white,male,18449,0.6486486486486487
20065,39.0,male,asian,male,20065,0.7567567567567568
13152,37.0,male,white,male,13152,0.7027027027027027
10580,31.0,male,white,male,10580,0.5405405405405406
15415,39.0,male,white,male,15415,0.7567567567567568
6249,33.5,male,white,male,6249,0.6081081081081081
18482,32.0,male,white,male,18482,0.5675675675675675
4941,42.0,female,hisp,female,4941,0.8378378378378378
3068,40.0,male,asian,male,3068,0.7837837837837838
6826,41.0,male,white,male,6826,0.8108108108108109
4871,33.0,male,white,male,4871,0.5945945945945946
14419,47.0,male,white,male,14419,0.972972972972973
12762,28.0,male,hisp,male,12762,0.4594594594594595
2218,37.0,male,white,male,2218,0.7027027027027027
2931,40.0,female,white,female,2931,0.7837837837837838
8504,31.5,male,white,male,8504,0.5540540540540541
11608,37.0,female,white,female,11608,0.7027027027027027
8176,44.0,male,white,male,8176,0.8918918918918919
21157,34.0,male,other,male,21157,0.6216216216216216
4490,33.0,male,other,male,4490,0.5945945945945946
11564,35.0,female,white,female,11564,0.6486486486486487
20805,41.0,female,white,female,20805,0.8108108108108109
21088,39.0,female,white,female,21088,0.7567567567567568
17322,42.0,male,white,male,17322,0.8378378378378378
18532,40.0,female,white,female,18532,0.7837837837837838
8437,38.0,male,white,male,8437,0.7297297297297297
7228,40.0,male,white,male,7228,0.7837837837837838
10828,37.0,male,white,male,10828,0.7027027027027027
12372,41.0,male,white,male,12372,0.8108108108108109
20620,31.0,male,hisp,male,20620,0.5405405405405406
7017,36.0,male,white,male,7017,0.6756756756756757
14606,39.0,female,white,female,14606,0.7567567567567568
13217,41.0,female,white,female,13217,0.8108108108108109
5518,36.0,male,white,male,5518,0.6756756756756757
18387,41.0,male,white,male,18387,0.8108108108108109
9718,42.0,male,white,male,9718,0.8378378378378378
9114,37.0,male,white,male,9114,0.7027027027027027
4021,38.0,male,white,male,4021,0.7297297297297297
6762,41.0,male,white,male,6762,0.8108108108108109
21750,38.0,female,black,female,21750,0.7297297297297297
8077,37.0,female,white,female,8077,0.7027027027027027
17293,39.0,male,white,male,17293,0.7567567567567568
12317,33.0,male,white,male,12317,0.5945945945945946
2944,35.0,female,asian,female,2944,0.6486486486486487
5978,35.0,female,white,female,5978,0.6486486486486487
16630,37.5,male,white,male,16630,0.7162162162162162
20870,42.0,female,white,female,20870,0.8378378378378378
12172,30.5,female,white,female,12172,0.527027027027027
20579,39.0,male,white,male,20579,0.7567567567567568
8298,37.0,female,hisp,female,8298,0.7027027027027027
12359,23.5,female,white,female,12359,0.33783783783783783
5886,44.0,female,white,female,5886,0.8918918918918919
5220,46.0,female,white,female,5220,0.9459459459459459
12030,38.0,female,white,female,12030,0.7297297297297297
5576,44.0,female,white,female,5576,0.8918918918918919
18801,36.5,female,white,female,18801,0.6891891891891891
4714,36.0,female,white,female,4714,0.6756756756756757
18537,30.5,male,white,male,18537,0.527027027027027
2846,39.0,male,white,male,2846,0.7567567567567568
15510,34.0,male,hisp,male,15510,0.6216216216216216
9847,36.0,female,white,female,9847,0.6756756756756757
10045,38.0,female,white,female,10045,0.7297297297297297
7553,37.0,female,white,female,7553,0.7027027027027027
16547,35.0,female,white,female,16547,0.6486486486486487
9098,40.0,female,white,female,9098,0.7837837837837838
21306,37.0,male,white,male,21306,0.7027027027027027
12857,32.0,male,white,male,12857,0.5675675675675675
5924,42.0,male,white,male,5924,0.8378378378378378
20181,25.0,male,hisp,male,20181,0.3783783783783784
12551,38.5,female,white,female,12551,0.7432432432432432
2178,34.0,female,hisp,female,2178,0.6216216216216216
13264,42.0,female,white,female,13264,0.8378378378378378
17585,29.0,male,white,male,17585,0.4864864864864865
16049,33.0,male,white,male,16049,0.5945945945945946
1126,35.0,male,white,male,1126,0.6486486486486487
5257,35.0,male,white,male,5257,0.6486486486486487
15401,43.0,male,white,male,15401,0.8648648648648649
2662,46.0,female,white,female,2662,0.9459459459459459
10610,39.0,male,white,male,10610,0.7567567567567568
4390,38.0,female,white,female,4390,0.7297297297297297
6326,36.0,female,white,female,6326,0.6756756756756757
18623,26.0,female,black,female,18623,0.40540540540540543
10907,39.0,female,white,female,10907,0.7567567567567568
21663,44.0,male,white,male,21663,0.8918918918918919
8463,36.0,male,white,male,8463,0.6756756756756757
19264,37.0,male,white,male,19264,0.7027027027027027
11483,39.0,male,white,male,11483,0.7567567567567568
21467,45.0,male,white,male,21467,0.918918918918919
20365,47.0,male,white,male,20365,0.972972972972973
5187,29.0,female,white,female,5187,0.4864864864864865
11637,34.0,female,black,female,11637,0.6216216216216216
16375,37.0,male,white,male,16375,0.7027027027027027
18402,29.5,male,hisp,male,18402,0.5
3132,33.0,female,white,female,3132,0.5945945945945946
15359,13.5,female,black,female,15359,0.06756756756756757
7424,44.0,male,white,male,7424,0.8918918918918919
19359,34.0,male,white,male,19359,0.6216216216216216
9919,41.5,male,white,male,9919,0.8243243243243243
21972,31.0,male,white,male,21972,0.5405405405405406
14128,42.0,female,white,female,14128,0.8378378378378378
21035,39.0,female,white,female,21035,0.7567567567567568
13347,47.0,male,white,male,13347,0.972972972972973
4486,47.0,male,white,male,4486,0.972972972972973
18672,33.0,female,white,female,18672,0.5945945945945946
17333,34.0,male,other,male,17333,0.6216216216216216
18841,34.0,male,white,male,18841,0.6216216216216216
18492,40.0,female,white,female,18492,0.7837837837837838
12320,37.0,female,white,female,12320,0.7027027027027027
17142,44.0,male,hisp,male,17142,0.8918918918918919
5282,45.0,female,white,female,5282,0.918918918918919
4934,45.0,male,white,male,4934,0.918918918918919
21713,38.0,male,white,male,21713,0.7297297297297297
6757,37.0,female,white,female,6757,0.7027027027027027
8184,34.0,male,white,male,8184,0.6216216216216216
5346,30.0,male,white,male,5346,0.5135135135135135
4253,35.0,female,white,female,4253,0.6486486486486487
204,32.0,female,white,female,204,0.5675675675675675
11306,37.0,male,white,male,11306,0.7027027027027027
13461,47.0,female,white,female,13461,0.972972972972973
5475,43.0,male,white,male,5475,0.8648648648648649
12874,34.5,female,white,female,12874,0.6351351351351351
15165,35.0,female,asian,female,15165,0.6486486486486487
14552,34.0,female,white,female,14552,0.6216216216216216
20925,35.0,female,white,female,20925,0.6486486486486487
21556,40.0,female,white,female,21556,0.7837837837837838
2142,42.0,male,white,male,2142,0.8378378378378378
21931,43.0,male,white,male,21931,0.8648648648648649
329,30.0,male,white,male,329,0.5135135135135135
5171,36.0,female,white,female,5171,0.6756756756756757
12300,48.0,male,white,male,12300,1.0
14084,38.0,male,white,male,14084,0.7297297297297297
7535,36.0,female,white,female,7535,0.6756756756756757
18985,36.0,female,white,female,18985,0.6756756756756757
14616,37.0,female,white,female,14616,0.7027027027027027
11014,43.0,female,white,female,11014,0.8648648648648649
1314,34.5,female,white,female,1314,0.6351351351351351
13248,42.0,male,white,male,13248,0.8378378378378378
6903,39.0,male,white,male,6903,0.7567567567567568
5500,41.0,male,white,male,5500,0.8108108108108109
5584,36.0,female,asian,female,5584,0.6756756756756757
2434,39.0,female,white,female,2434,0.7567567567567568
3352,43.0,female,white,female,3352,0.8648648648648649
21723,34.0,male,white,male,21723,0.6216216216216216
6689,33.0,male,white,male,6689,0.5945945945945946
1463,39.0,male,white,male,1463,0.7567567567567568
20942,37.0,female,white,female,20942,0.7027027027027027
12583,27.0,female,black,female,12583,0.43243243243243246
13547,37.0,female,white,female,13547,0.7027027027027027
12626,39.0,female,white,female,12626,0.7567567567567568
2316,30.5,female,white,female,2316,0.527027027027027
16559,34.0,male,white,male,16559,0.6216216216216216
2702,39.0,female,white,female,2702,0.7567567567567568
9116,30.5,female,white,female,9116,0.527027027027027
13682,30.0,male,white,male,13682,0.5135135135135135
13090,38.0,female,white,female,13090,0.7297297297297297
7517,42.0,female,white,female,7517,0.8378378378378378
4130,33.0,female,white,female,4130,0.5945945945945946
3459,34.0,male,white,male,3459,0.6216216216216216
13852,40.0,female,white,female,13852,0.7837837837837838
13595,38.0,male,white,male,13595,0.7297297297297297
2030,41.0,female,white,female,2030,0.8108108108108109
13573,33.0,female,white,female,13573,0.5945945945945946
15605,40.0,male,white,male,15605,0.7837837837837838
10943,28.0,female,hisp,female,10943,0.4594594594594595
1802,37.0,female,other,female,1802,0.7027027027027027
21075,42.0,male,white,male,21075,0.8378378378378378
14899,43.0,female,white,female,14899,0.8648648648648649
6128,29.5,male,white,male,6128,0.5
11029,32.5,male,asian,male,11029,0.581081081081081
14599,42.0,male,white,male,14599,0.8378378378378378
17447,28.0,male,white,male,17447,0.4594594594594595
10962,36.5,male,white,male,10962,0.6891891891891891
4403,42.0,female,white,female,4403,0.8378378378378378
17281,39.0,male,white,male,17281,0.7567567567567568
8510,38.0,male,white,male,8510,0.7297297297297297
4842,35.0,male,white,male,4842,0.6486486486486487
4456,18.0,male,black,male,4456,0.1891891891891892
10124,21.7,female,black,female,10124,0.2891891891891892
7205,45.0,male,white,male,7205,0.918918918918919
15263,45.0,female,white,female,15263,0.918918918918919
6963,43.0,male,white,male,6963,0.8648648648648649
19372,48.0,male,white,male,19372,1.0
16167,31.0,female,white,female,16167,0.5405405405405406
11258,38.5,male,white,male,11258,0.7432432432432432
4134,34.0,female,white,female,4134,0.6216216216216216
13298,41.0,female,white,female,13298,0.8108108108108109
16585,42.0,female,white,female,16585,0.8378378378378378
14230,38.5,male,white,male,14230,0.7432432432432432
14812,37.0,male,white,male,14812,0.7027027027027027
5492,34.0,female,white,female,5492,0.6216216216216216
11941,39.0,male,white,male,11941,0.7567567567567568
3811,40.0,female,asian,female,3811,0.7837837837837838
5729,38.0,male,asian,male,5729,0.7297297297297297
1215,41.0,male,white,male,1215,0.8108108108108109
18374,43.0,female,white,female,18374,0.8648648648648649
10355,37.0,female,white,female,10355,0.7027027027027027
4695,37.0,female,white,female,4695,0.7027027027027027
11282,35.0,male,white,male,11282,0.6486486486486487
5932,32.0,female,white,female,5932,0.5675675675675675
21986,32.5,female,black,female,21986,0.581081081081081
14121,38.0,male,asian,male,14121,0.7297297297297297
5684,37.0,male,white,male,5684,0.7027027027027027
2282,33.0,female,white,female,2282,0.5945945945945946
4055,34.0,male,white,male,4055,0.6216216216216216
20511,38.0,male,white,male,20511,0.7297297297297297
9581,40.0,male,white,male,9581,0.7837837837837838
19877,39.0,female,white,female,19877,0.7567567567567568
18828,38.0,male,white,male,18828,0.7297297297297297
16305,31.0,male,asian,male,16305,0.5405405405405406
391,45.0,female,white,female,391,0.918918918918919
7165,40.0,male,asian,male,7165,0.7837837837837838
16797,32.0,female,white,female,16797,0.5675675675675675
7842,25.0,male,black,male,7842,0.3783783783783784
7820,36.5,female,white,female,7820,0.6891891891891891
13306,43.0,female,white,female,13306,0.8648648648648649
19447,32.0,female,hisp,female,19447,0.5675675675675675
10982,38.0,female,white,female,10982,0.7297297297297297
10436,37.0,male,white,male,10436,0.7027027027027027
18762,43.0,male,white,male,18762,0.8648648648648649
16083,37.0,male,white,male,16083,0.7027027027027027
3259,37.5,female,white,female,3259,0.7162162162162162
756,34.5,female,white,female,756,0.6351351351351351
7365,32.0,female,white,female,7365,0.5675675675675675
8256,41.0,female,white,female,8256,0.8108108108108109
5682,42.0,female,white,female,5682,0.8378378378378378
17630,35.0,male,white,male,17630,0.6486486486486487
7059,39.0,male,white,male,7059,0.7567567567567568
16424,44.0,male,white,male,16424,0.8918918918918919
14264,40.0,female,white,female,14264,0.7837837837837838
6781,32.0,male,white,male,6781,0.5675675675675675
395,36.0,female,white,female,395,0.6756756756756757
19907,29.0,male,white,male,19907,0.4864864864864865
7803,33.0,male,white,male,7803,0.5945945945945946
4965,38.0,female,white,female,4965,0.7297297297297297
17969,44.0,male,white,male,17969,0.8918918918918919
21919,39.0,female,white,female,21919,0.7567567567567568
3681,40.0,female,white,female,3681,0.7837837837837838
14627,37.0,male,white,male,14627,0.7027027027027027
14126,48.0,male,white,male,14126,1.0
10811,41.0,female,white,female,10811,0.8108108108108109
9267,40.0,female,white,female,9267,0.7837837837837838
17398,44.0,female,other,female,17398,0.8918918918918919
5769,23.0,male,white,male,5769,0.32432432432432434
14572,42.0,female,white,female,14572,0.8378378378378378
14578,34.0,male,white,male,14578,0.6216216216216216
10462,32.0,male,white,male,10462,0.5675675675675675
12546,42.0,male,white,male,12546,0.8378378378378378
7673,36.0,male,white,male,7673,0.6756756756756757
5567,36.5,male,white,male,5567,0.6891891891891891
